Found 4 args.
Observation: ES2004d; Result size: 667; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
D	1565.4	1567.968	So if we take voice recognition out 	
C	1567.94	1576.88	That'll do it . Twelve point three five . Is it twelve point fif was it twelve point fifty ? 	
A	1572.23	1573.5	Yeah we are close to the budget . 	
D	1572.58	1573.21	we are . 	
A	1575.01	1575.89	Two five . 	
B	1575.05	1579.07	It's two point five . No , it's twelve point two five . 	
D	1579.89	1582.61	Are you sure ? Sorry , not meaning to doubt your words there . 	
B	1581.9	1584.82	Yeah well two , twelve point two five times two is 	
D	1586.28	1589.64	Right . Are they really going to quibble about ten P_ ? 	
B	1586.69	1588.15	twenty five , isn't it ? 	
A	1588.0	1589.33	It's twelve point five maybe , then . 	
D	1591.45	1595.66	Or point zero one of a Euro ? Which is less than ten P_ . 	
A	1601.5	1606.474	I don't know what it said fifty percent of the cost . So half of the price would be 	
B	1604.636	1608.67	I think the agenda one was where the um price was , wasn't it ? No . 	
A	1612.95	1613.88	I think it is the first one . 	
D	1614.53	1615.34	That's today's 	
D	1619.4	1620.69	kick off meeting , . 	
B	1622.62	1623.38	Twelve point five . 	
D	1623.7	1626.18	Mm . I thought that's what it was . 	
C	1624.27	1625.13	Ah . 	
B	1624.291	1625.264		
A	1624.72	1626.1	So we are under the budget . 	
B	1626.45	1627.2	Well done , people . 	
D	1627.91	1628.73	So we're okay . 	
C	1630.55	1632.17	Okay . 	
B	1630.89	1637.26	So is that uh got us covered for the electronics then ? We don't need something else to take that place ? Okay . 	
C	1634.52	1634.81	Yeah . 	
C	1636.26	1642.24	No . 'Cause that that was just a bought-on extra , you could just take that out 	
C	1643.77	1645.35	and that would be fine , yeah . 	
B	1644.706	1645.48	Okay . 	
A	1653.17	1653.75	Seems fine . 	
C	1655.05	1655.98	Yeah , I think that's brilliant . 	
A	1655.8	1658.07	Except voice recognition , everything is 	
B	1657.33	1659.21	Right , so we've done that . 	
B	1662.03	1665.61	Okay . Product evaluation . 	
B	1666.92	1675.74	We've done room for creativity , haven't we ? Because we've got decisions that we would have made that we weren't didn't feel able to make . Um 	
C	1669.25	1669.56	Yeah . 	
A	1669.66	1669.97	Yeah . 	
B	1677.48	1679.97	I presume we discussed leadership and teamwork . 	
A	1680.41	1680.67	Mm-hmm . 	
C	1683.69	1685.424	Yes . 	
A	1684.26	1684.48	Yeah . 	
B	1685.36	1687.36	um in the sense that 	
B	1689.15	1698.06	um did you feel like a team ? Or did you feel like uh autonomy ? 	
C	1695.04	1696.24	Yeah , I'd say , as a team . 	
D	1696.56	1712.38	Although we had our separate tasks , there was so much interaction , so much that we needed to um bounce off each other . And I've certainly felt heard , listened to in that in relevant areas we've been able to , you know , give and take and adjust our remit where necessary . 	
A	1697.03	1698.21	I think we had a nice time . 	
C	1698.48	1698.85	Yeah . 	
C	1701.17	1703.07	Find out from each other , yeah . 	
C	1711.3	1711.6	Yeah . 	
B	1711.58	1711.97	Mm-hmm . 	
A	1713.31	1725.57	Yeah , I think there was uh very constructive feedback by everybody . It's not like people trying to cut each other . There is more of uh true cohesive teamwork . We came to a very predic creative design , yeah . 	
C	1725.376	1725.888		
B	1725.582	1727.009		
A	1726.72	1727.616	Yeah , and uh 	
A	1728.92	1731.37	Yeah , I think . And Sarah , you coordinated the work very well . 	
B	1731.84	1734.46	Thank you . How did you find it ? 	
C	1734.64	1767.99	Yeah , no , I thought it it went really well and I yeah , I I feel that everyone was listened to and all the points that were raised seem to have been sorted out , although we didn't quite make the voice recognition in there , but that's that's good . I think it would have made it into the final product if it was actually if if if we'd seen the marketing before the initial specification was put out , I think maybe it would've come out a d little different , but yeah . 	
A	1752.213	1752.962		
B	1753.18	1753.63	Yeah . 	
A	1753.621	1754.264		
B	1766.96	1788.9	Yeah . I liked the fact that we could say an idea and it'd be suggested that that wasn't the best idea , but no one felt like shot down , you know , y it didn't matter it saying what you thought , because if it wasn't something that was that relevant , then it didn't matter , 'cause it was just another idea in the field . I like that . Um 	
C	1778.02	1778.37	Yeah . 	
A	1778.4	1778.8	Yeah . 	
C	1786.58	1786.94	Mm . 	
D	1787.34	1787.63	Yeah . 	
B	1790.08	1794.86	teamwork . Well you two created that wonderful specimen of a Play-Doh model . 	
C	1793.184	1793.728		
D	1794.816	1796.526		
C	1795.18	1796.01	Yeah , well . 	
A	1795.96	1799.2	I think that was the best part of the 	
B	1795.96	1806.0	Um uh I'm still not caught up . But that's nothing to do with the teamwork at all . Um 	
C	1797.552	1798.778		
C	1801.974	1803.384		
D	1803.61	1804.43		
C	1804.249	1804.756		
D	1806.77	1814.19	Maybe we should think of branching out into children's toys and fake mobile phones as a side line . And fake R_C_s . 	
B	1810.0	1810.65	Maybe . 	
A	1813.16	1813.39	'Kay . 	
B	1814.44	1821.33	No , that was quite fun . Um means , whiteboard , digital pens , etcetera , what does that mean ? Any ideas ? 	
C	1820.256	1823.33	Discuss which ones yeah . 	
A	1820.341	1821.33		
D	1820.59	1825.5	How do we evaluate the materials we had for communicating and sharing information ? 	
C	1825.79	1826.1	Yeah . 	
D	1826.9	1828.72	Could it've been better , was it adequate ? 	
C	1829.63	1835.03	Yeah , I think I think we probably woulda used the outer email system more , had we actually 	
B	1835.62	1836.679	Had time to kind of 	
D	1836.52	1837.14	Mm . 	
C	1837.06	1841.83	had had more time and if we'd been separated more . 	
B	1841.51	1849.84	Yeah , 'cause we could just sort of say , sorry what did you say about that or what do you think about that , rather than having to email it , yeah . But it was nice having it there . 	
C	1843.24	1843.52	Yeah . 	
C	1845.84	1846.17	Yeah . 	
C	1847.38	1847.86	Yeah . 	
D	1847.92	1848.29	Yeah . 	
B	1851.03	1853.5	Um like the whole picture of the thing . 	
A	1854.16	1862.63	Yeah , moving around the room . But I think it's good , like uh we spent times individually . 	
D	1856.75	1857.08	Yeah . 	
A	1894.74	1897.43	I never thought of a remote control with a flip top . 	
A	1898.652	1899.357		
B	1899.96	1902.966	Yeah , I think it's new ideas in general , rather than 	
D	1900.85	1909.22	It's really borrowing from other areas , it's , you know , bringing things from other areas in , it so it's I mean nothing is new , but it's applying it to a d in a different area . 	
C	1901.99	1902.3	Yeah . 	
B	1906.99	1907.39	Mm . 	
C	1909.27	1910.17	Vegetables . 	
A	1910.208	1912.04	That's mine . 	
B	1910.528	1912.152		
D	1910.8	1911.778		
C	1912.25	1912.7	Yeah . 	
D	1914.528	1915.04		
B	1915.75	1918.88	Yeah , no . Well they have to come from somewhere , don't they ? 	
A	1916.64	1917.39	Yeah , it's 	
D	1918.31	1919.44	Absolutely , yeah . 	
A	1920.04	1920.791	The thing is 	
B	1920.2	1942.16	And as sh as w sorry , you go . Um as was shown by your presentation with all of the other controls , remote controls , no one's thought about it particularly . I mean they're slightly different , so if someone's been shut in the room and said make ours a bit different from everyone else's , 'cause it's w something we should think about , but obviously no one's put any great deal of thought into it . 	
A	1921.75	1922.51	Yep , sorry , go on Sarah . 	
C	1930.56	1930.94	No . 	
D	1930.95	1931.27	Mm-hmm . 	
D	1937.5	1937.92	Mm-hmm . 	
C	1939.726	1962.77	Yeah , I do I don't think the the companies are really concerned . They're just like we've got a D_V_D_ player , does anyone remember the remote control ? Can't you get the one that we used for the last one ? Yeah , just jazz it up a bit . Uh d they don't really think about it , because normally , the remote control isn't the product which they're trying to ship . They're trying to ship the D_V_D_ player , the video player , the T_V_ . 	
D	1952.42	1952.62	Yeah . 	
B	1953.89	1954.23	Mm . 	
D	1954.5	1955.26	Yeah . 	
D	1960.07	1962.02	Yeah , the focus isn't on to that , yeah . 	
B	1961.76	1995.56	But then when it everything is really smart , and you've just got this big chunk of black thing sitting on your coffee table , it doesn't go , I mean if you could have something that's a proper funky thing , a funky item that's individual , individual to you , I mean they could even go into um you go in with an idea and they design it on Photoshop and then they just get it printed on the plastic , you would pray you would pay a lot extra , because it's individually being a plastic was being made for you . But people could have anything that they wanted . 	
C	1964.63	1964.92	Yeah . 	
C	1967.13	1967.44	Yeah . 	
C	1970.05	1970.65	No . 	
D	1972.064	1972.768		
C	1972.82	1973.2	Yeah . 	
C	1984.68	1985.01	Yeah . 	
C	1991.38	1991.9	Yeah . 	
C	1995.45	1995.9	Mm . 	
A	1996.81	2013.027	Surprising to me is like uh people give a lot of attention to modifying mobile phones , like a real want to see a new launch or something like that . And new f television products coming up , but nobody giving uh much idea to this . Like Sarah was telling , everything's 	
B	1997.12	1997.92	Because of the produ 	
B	2002.0	2002.3	Mm . 	
C	2005.7	2006.06	Yeah . 	
D	2011.08	2039.61	I think it's really good that this has been very market research based , because just going back to mobile phones , I mean this is the first change in remote control devices that I can really , you know , say is is obvious and visible . We see it in mobile phones a lot , and tha that's where we've borrowed a lot of our ide our ideas from . There are innovations in that that people don't really want . I see people wanting a model of the phone they were really happy with , and they can't get it anymore and it's innovation for innovation's sake , and I think it's wonderful our company's so R_ and D_ based . 	
A	2015.69	2015.97	Right . 	
B	2031.17	2031.83	Yes . 	
C	2031.37	2031.77	Yeah . 	
B	2034.61	2035.07	Yeah . 	
B	2039.73	2045.99	Well , it's innovation for money's sake . The the people have to keep buying . Yeah . 	
A	2040.11	2040.54	Mm-hmm . 	
D	2042.384	2048.92	Yeah . But forcing it onto people , yeah . It's things that , you know , they might want to buy the thing they really want . 	
B	2048.06	2056.43	And you can't get you've got your handset that works fine , but you can't get the battery anymore for that type of phone , because the phones have moved on , things like that . Yes . 	
D	2051.83	2053.21	Mm . Mm . 	
D	2054.57	2056.62	Or there isn't a cover to fit it or whatever , yeah . 	
B	2057.78	2059.584	It's madness . Um 	
D	2059.06	2059.832	See I think 	
B	2062.24	2063.616	In closing 	
A	2063.476	2064.868		
C	2063.883	2065.52		
B	2064.6	2077.52	There we go . Um our costs are below budget with recommendations that they the budget be increased , but I think I don't know , d what do you think ? Do you think that's takes into account um 	
B	2079.97	2080.71	overheads 	
B	2081.56	2089.83	like us being well paid kind of a thing ? And the heating for the building , do you think our budget includes everything , all the costs that are going out ? 	
A	2084.066	2085.603		
C	2084.144	2084.806		
C	2085.81	2086.12	Well . 	
D	2089.6	2092.97	I think it was just the produc uh just the production cost of the phone . 	
C	2091.18	2093.27	I think that was just the the physical . 	
B	2093.12	2108.811	So it looks well it looks like it's gonna be fifty percent profit , you've still got all of the overheads to come out of that . So maybe increasing it , you would also have to increase the price that it's sold at . But I think but you were saying that that's quite 	
C	2096.66	2096.97	Yeah . 	
D	2097.24	2097.71	Mm-hmm . 	
C	2099.96	2100.23	Yeah . 	
A	2105.59	2107.07	Maybe fifty percent more . 	
C	2105.88	2110.64	Yeah , I think yeah I don't from the market research . 	
D	2108.55	2122.45	But I think in the remit that we were given , it was very specific . I think we've done what we were required to do , and I think there'll have to be another project team or a new project for us to look at at those kind of things . I don't think that's something we have to look at and find a way of raising the cash for . 	
B	2112.64	2113.1	Hmm . 	
B	2120.6	2120.88	Yeah . 	
C	2120.85	2121.24	No . 	
C	2123.27	2124.448	Yeah , it was 	
D	2123.99	2131.52	I think we've done very well to get within budget and it still makes such an innovative item that I think people are really gonna want . 	
B	2126.04	2126.37	Mm . 	
B	2129.56	2130.04	Yeah . 	
A	2132.53	2132.96	Yeah . 	
B	2133.17	2139.84	It's a shame it won't ever get made . Maybe it will . Maybe someone'll r run down and patent it . 	
D	2134.77	2140.483	I know . Maybe it will . Maybe they are gonna steal our ideas and sell it . 	
C	2135.152	2136.065		
A	2136.65	2137.2	Who knows ? 	
C	2138.21	2143.76	I it's top secret . Um it's it is it's a conspiracy going on here . That's what it is . 	
A	2142.586	2143.616		
B	2142.71	2164.5	Um the project has been evaluated well and truly . Um and we've got the meeting survey and questionnaire . Oh , so we've got about fifty minutes to catch up with everything that I fell behind with , so I'll be delegating in my um role as Project Supervisor , so good luck . 	
D	2142.832	2144.128		
A	2146.44	2146.76	Yeah . 	
D	2146.93	2147.39	Mm-hmm . 	
A	2151.4	2152.34	There's a final questionnaire . 	
C	2158.32	2158.928		
C	2160.256	2163.76	In your yeah . 	
A	2167.51	2169.49	Celebration , you didn't talk about that . 	
B	2169.54	2172.03	I think the celebration is the twenty five pounds . 	
A	2172.24	2174.118		
C	2172.634	2173.788		
B	2172.88	2174.64	Either that or we'll be dancing on the desks . 	
D	2174.478	2175.084		
C	2175.168	2176.528		
B	2176.68	2176.91	Oh . 	
D	2176.91	2177.77	Questionnaire . 	
C	2182.56	2184.23	Okay . Is that it then ? 	
B	2184.79	2186.77	Um yeah , just the last , I think . 	
C	2191.23	2192.53	Awesome . 	
B	2191.812	2195.0	I think I've got minutes for two of the meeting and the 	
B	2196.2	2197.03	last thingy . 	
D	2197.92	2199.58	Questionnaire done . 	
D	2200.84	2204.92	Oh , I didn't have to rate you on how much you influenced the meeting this time . 	
C	2204.6	2208.81	Was that not the questionnaire for the how you felt you'd done in your 	
C	2209.99	2210.17	thing ? 	
D	2210.77	2214.31	Oh , right . But do we not sometimes evaluate in these meetings too ? Yeah . 	
C	2211.56	2219.2	I don't think . Yeah , the the s yeah . I think yeah , questionnaire seven was the one I did just before the meeting . 	
A	2220.03	2220.34	Yeah . 	
C	2221.15	2221.33	Mm . 	
B	2221.68	2222.25	I just got con 	
