Found 4 args.
Observation: TS3009c; Result size: 925; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
C	1476.39	1486.3	According to my sources , uh it's it's totally possible to make an entire uh uh uh Titanium is available , and uh we can uh make uh an entire remote out of it , if we want . 	
B	1486.02	1492.04	Yeah , then you you paint it in the colour you want it . The plastic is is the colour you want it . 	
D	1488.83	1489.18	Yeah . 	
C	1488.92	1489.17	Mm . 	
D	1490.25	1490.88	Paint spray . 	
C	1491.52	1492.03	Mm . 	
D	1492.33	1492.81	Yeah alright . 	
B	1494.28	1495.09	So Yeah . 	
D	1495.46	1498.7	So , we're going for a titanium back and a plastic front ? 	
A	1495.88	1496.43	Alright . 	
A	1497.98	1498.744	I've uh 	
C	1498.78	1501.71	Yeah , I think that's a nice trade-off . 	
B	1499.19	1499.37	Mm . 	
A	1499.75	1519.25	Titanium back , plastic front . Okay . Um well I am going to put it in here , uh because we can uh look . I Um solid feel and trendy look . So material , um hard plastic for the front ? 	
D	1505.91	1506.58	Yeah , great . 	
B	1506.61	1506.92	Yeah . 	
C	1507.4	1507.64	Alright . 	
C	1518.45	1520.9	Yeah , for the front and then titanium for the back . 	
D	1519.49	1519.93	Yeah . 	
C	1522.52	1524.3	For the non-removable uh part . 	
D	1524.37	1534.26	But then you have the problem , when you have a titanium back , you can't switch it . When you want an other colour on the front , it doesn't match . You know ? 	
C	1533.82	1534.746	Well but 	
B	1534.24	1536.703	Well titanium is neutral . 	
C	1535.9	1554.78	The titan titanium isn't isn't v very Yeah , i it doesn't uh curves . No uh I nei . Titanium is very No no no , but you know b Titanium is very basic colour , and it doesn't really matter if we have a purple front on it or a orange front . I dunno if if you disagree , but I think it's doesn't matter very much . 	
D	1541.039	1547.98	I understand . Yeah , yeah , yeah . Yeah . 	
A	1541.646	1545.562		
B	1541.721	1545.936		
B	1547.79	1548.13	Hmm . 	
B	1549.65	1549.93	Yeah . 	
D	1550.49	1550.76	Alright . 	
B	1551.96	1552.639	Well 	
D	1552.82	1553.56	Yeah . Alright . 	
B	1553.22	1558.76	Our customers will use those uh funky uh trendy colours , and they don't use uh wood . 	
D	1556.437	1564.21	Funky customers . Alright . 	
C	1557.21	1562.94	And even if it does uh doesn't match , it will uh People like mm colours that don't match . 	
B	1560.4	1563.2	Mm . Yeah . 	
A	1561.54	1573.778	Okay . And well the the electrical cable is just normal uh . 	
C	1566.69	1568.36	Cop copper uh material . 	
B	1571.61	1571.86	Yeah . 	
C	1571.79	1572.53	Excuse me ? 	
D	1572.415	1576.463		
C	1573.92	1574.176		
B	1574.16	1577.3	The electrical cable uh does 	
A	1575.09	1577.984	It's uh from uh our coffee uh 	
C	1576.18	1578.314	Yeah copper i just a ba basic uh 	
B	1577.89	1581.68	No we don't use an electrical cable . Yeah inside , but this is for the coffee uh machine . 	
A	1579.154	1580.15		
C	1580.57	1581.13	Yeah in 	
A	1581.544	1582.274		
C	1582.49	1585.472	Yeah well inside the remote control we use a couple of uh 	
A	1584.19	1585.07	Of course . 	
B	1584.52	1588.496	Yeah , but that's not what's meant here , I think . 	
D	1587.59	1587.79	Nei . 	
C	1588.299	1589.527		
D	1589.59	1590.25	So external . 	
B	1590.541	1591.171		
C	1591.74	1598.72	Oh external ? Well A coffee grind doesn't have Na ja . Never mind the coffee grind . 	
D	1592.66	1592.99	Yeah . 	
B	1593.0	1593.26	Yeah . 	
A	1598.26	1603.8	Well uh all the all the inside work of our remote is uh standard 	
D	1598.717	1599.472		
A	1604.79	1607.789	work . So 	
C	1605.952	1608.35	Right ? 	
D	1605.985	1608.54		
A	1608.43	1624.28	The chip is normal silicon . Uh the buttons are normal , etcetera . Okay ? So that's just easy . Uh we decide about that just by looking at our competitors and our earlier uh remotes . The conceptual specification of the user interface ? 	
C	1609.584	1609.968		
D	1611.072	1613.617		
C	1613.7	1615.13	Alright . Mm-hmm . 	
A	1625.41	1629.05	Um well we have our beautiful drawing . 	
D	1629.216	1631.82	Alright . 	
B	1629.42	1631.782	Well I got a better one here and I will um 	
A	1631.99	1636.15	Well you can put that in uh into the shared folder , and then I'll put it in our end report . 	
B	1633.28	1634.58	The shared folder . 	
B	1636.89	1640.31	I will work this out uh for the uh next meeting . 	
A	1638.36	1639.584	Yes , you can 	
A	1640.62	1647.552	Mm yeah . You can uh put some uh which button is what . Okay . Um the trend-watching 	
D	1640.816	1641.072		
B	1643.74	1644.31	Yeah yeah yeah . 	
A	1648.576	1655.384	included these days . And what do we ? We thing that fruit and bright colours are 	
B	1650.508	1651.604		
C	1656.11	1657.75	Yeah the the the front w 	
D	1656.94	1668.592	I think we can launch a couple of packages . You can buy a different kind of of of machine , but it's the same thing , but with another front . So 	
B	1661.23	1661.72	Yeah . 	
A	1667.73	1676.91	Yes . We can also uh implement um we can also implement fronts from um movies that are very hot . Uh those kind of things . 	
C	1667.96	1668.27	Mm-hmm . 	
B	1669.22	1671.04	Yeah that's the whole idea of the front . 	
D	1669.64	1670.86	And you can you can 	
C	1670.33	1671.78	Yeah . Yeah . 	
B	1675.27	1678.98	Yes . But that's for later on . The fronts y you can do anything with them . 	
D	1675.35	1675.71	Yeah right . 	
A	1678.78	1679.02	Yeah . 	
D	1679.58	1684.386	Yeah but if you if you launch uh five different packages like iPod mini 	
B	1683.04	1687.61	Yeah , right For the uh initiative uh launch . 	
D	1686.83	1687.14	Yeah . 	
C	1687.55	1688.77	For the for the launch , yeah . 	
D	1688.62	1689.37	It's good marketing . 	
B	1688.64	1688.95	Mm . 	
A	1691.89	1693.68	Launch different lines at once . 	
C	1691.93	1698.905	So e th then a c couple of basic colours . Not not very uh sim Not 	
D	1695.78	1702.627	Yeah , n not too heavy . You can always take another pick . 	
C	1700.29	1700.65	Yeah . 	
A	1700.92	1703.95	We should not give them the m the most lovely front 	
D	1703.855	1714.806	They have to buy it later on . Yeah right . More basic . Yeah . 	
A	1705.4	1713.54	when they buy it for the first time . Yeah . Come on . We still have to make those fifty million , yeah ? . 	
C	1706.124	1708.36	Yeah . 	
B	1706.24	1710.87	Oh yeah . Yeah . Yeah . 	
C	1711.33	1714.71	Very boring , yeah . The most boring fronts possible . 	
B	1712.59	1722.72	Well you can you can give them uh s s three or so , so that they can uh experiment with it and that they want more . Yeah . 	
A	1714.94	1716.27	The most ugly . 	
D	1718.57	1719.11	Yeah , right . 	
A	1719.65	1719.92	Two . 	
C	1720.35	1726.208	Yeah but you you can have some basic colours , and then we come with the special patterns on them , and and uh And uh 	
B	1723.8	1728.92	Red red , blue and green you give them or something , and then you can give them uh other ones . 	
A	1724.0	1724.22	Yeah . 	
D	1724.73	1724.96	Yeah . 	
A	1727.4	1728.41	Yeah . Alright . 	
A	1729.54	1753.66	Um well the buttons etcetera , we get from Mike . Uh this fruit and bright colours , yeah well I think we'll have to in the next uh half an hour , we'll have to uh s s specify the different uh types we want to launch , when we uh well introduce our remote . 	
C	1752.19	1758.304	Uh we still have to make We have still have to make the es the the real basic design . Because yeah we have the sketch but 	
D	1756.58	1764.11	Yeah . But we we must remember that fancy look-and-feel is the most important thing . Else it w won't sell . So 	
A	1761.94	1762.46	Yes . 	
C	1763.564	1764.161		
A	1765.48	1771.648	Yes . Well I'll have to , before I get another warning for five minutes , I'm going to get 	
C	1765.49	1766.26	Alright , yeah . 	
A	1772.96	1777.49	Where is my mouse ? Uh where is my mouse ? 	
C	1774.714	1777.664		
D	1774.938	1781.542	Lost my mouse . 	
B	1778.323	1779.12		
A	1778.72	1782.21	Oh yeah . Um this is it . 	
C	1783.12	1786.548		
D	1784.396	1787.31	Unbelievable . 	
A	1784.528	1785.73		
A	1792.26	1804.4	Well , um this we have . Uh basic stuff . Interface we have . Supplements , L_C_D_ . Maybe a a cheap voice recording . 	
D	1795.05	1795.27	Yeah . 	
A	1805.66	1809.43	Well Yes . Alright . Individual actions . 	
B	1805.68	1806.68	Yeah we should do that . 	
C	1805.95	1806.54	The price ? 	
C	1809.35	1810.53	We all agree on that . Yeah . 	
B	1810.47	1810.7	Mm . 	
A	1811.48	1816.1	Industry designer , . User Interface , Mike . You're going to work together 	
A	1817.17	1819.56	on a prototype drawing on the SMARTboard . 	
B	1820.81	1821.79	Yeah , we can do that . 	
C	1822.13	1826.805	Together or uh Yeah together . How Yeah yeah , but how do I 	
D	1823.79	1825.08	Yeah togeth 	
A	1824.731	1827.39	That's what I got uh to hear . 	
B	1826.15	1828.44	But bu we stay we stay here or something ? 	
A	1828.6	1834.288	Yes well we'll get it to hear that I think . But I think so . Th they're saying SMARTboard and that's it 	
C	1830.65	1832.807		
D	1831.78	1836.791	You can take the SMARTboard . 	
B	1834.85	1838.272	Ah right . And take it to our rooms and uh 	
A	1834.94	1836.256	This is the SMARTboard , so 	
A	1838.42	1845.98	Um so you can uh you you are going to make a prototype , and y Well that's includes uh specifying the buttons etcetera . 	
B	1844.94	1848.064	Ah , specific instructions will be sent to you by your personal coach . 	
A	1847.33	1860.895	Yeah . So you'll get it on your em on your laptop . Um well you will go and do something else uh on the project yeah project evaluation . So um 	
D	1853.649	1862.14	Have fun . 'Kay . 	
C	1853.84	1857.12	Some 	
B	1854.127	1855.853		
C	1858.22	1859.54	Some non functional tasks . 	
A	1862.592	1868.89	, what are you going to do ? Uh I don't know what product evaluation exactly means , but uh you'll get uh the specifications . 	
D	1869.21	1873.813	We don't have produ product yet , so kind of difficult . 	
A	1871.15	1872.534	Yeah . That's why I uh 	
A	1873.64	1874.459	But uh 	
C	1873.696	1876.352	You're fired . No but 	
D	1874.704	1877.632		
B	1875.138	1875.901		
A	1876.29	1877.778	How long do we still have ? 	
C	1879.12	1881.164	Well , can we talk about something else ? Uh 	
A	1880.93	1881.661	Yeah . 	
C	1882.81	1886.36	Uh no I don't know anything , but maybe uh anyone else uh Yeah ? 	
D	1883.778	1886.78	Ajax . Nah . 	
B	1884.58	1885.647	Yeah . Um 	
B	1886.73	1894.28	Will we use uh round buttons or square ones for the for the numbers ? Yeah I I I also uh thought Yeah . 	
D	1890.08	1892.65	Um round . Yeah . Round . 	
C	1890.51	1891.23	Round I think . 	
C	1892.85	1895.33	To make it as uh as round as possible . 	
B	1895.17	1906.58	And these uh these s these buttons uh are more uh triangle-ish shaped with a square one in the middle . Yeah . Yeah . 	
A	1899.99	1901.135	Why does 	
D	1902.11	1905.94	Curvy . Yeah . So you can see you have to up or down . 	
A	1904.75	1906.31	Ah f fuck you . 	
C	1907.59	1911.089	But now I see the 	
D	1908.25	1912.09	And this must be uh volume I think , and this programme . 	
A	1910.65	1910.98	Heh ? 	
B	1914.32	1916.22	Mm . 	
A	1914.871	1915.368		
A	1916.563	1918.554	We can't get 	
B	1917.135	1923.29	Well most of the time uh up and down is programme and left and right are volume , I think . 	
C	1923.32	1926.52	Well th th th th th that depends uh . 	
D	1924.4	1925.444	Yeah . 	
B	1924.94	1926.228	Yeah , it depends , but 	
C	1928.61	1929.706	Well we uh 	
B	1928.98	1932.367	If you turn up the volume , you always see this thingy go up . 	
C	1931.59	1935.44	We we j we'll just give them an uh We'll design it , and then they can give comments on it . 	
D	1932.55	1933.07	Yeah , that's right . 	
B	1934.36	1936.21	Yeah . Yeah alright . 	
D	1935.66	1936.67	Yeah . Okay . 	
A	1935.8	1942.12	Ts It doesn't work any more . We can't save them . So we'll just have them uh standing there . 	
D	1941.26	1942.0	Yeah , I noticed . 	
D	1943.03	1944.84	You can't uh click the corners . 	
A	1944.68	1953.6	No . It's a bit uh bit a pity . Well we still have uh more than five minutes . Um 	
B	1945.456	1946.386		
D	1947.9	1950.7	It's a real real great thing . 	
C	1953.664	1953.904		
A	1954.63	1956.73	So what are we going to do ? 	
A	1957.614	1958.211		
A	1959.22	1970.62	I as Project Manager ha don't have a clue . Oh we can uh decide how we implement the feeling from our company into the remote . 	
D	1959.725	1963.48	Let's start the design . 	
C	1970.58	1981.408	Well yeah . Um I think um a logo , our company logo , and the slogan should be or could be Yeah , why not ? If there's enough space , you can put uh We'll we'll 	
B	1970.81	1971.05	Mm . 	
A	1975.96	1977.771	Also the slogan ? On the 	
B	1980.66	1982.42	Uh I I'd say only the logo . 	
D	1981.01	1981.18	O 	
D	1982.8	1983.72	Yeah . Me too . 	
B	1984.0	1986.7	Too much text and it gets too too busy . 	
C	1985.6	1990.334	Well , our slogan is not very long . It's just a simple What is it ? 	
B	1988.34	1990.66	Well it's quite a long phrase . 	
A	1988.39	1990.31	We put the fashion in electronics . 	
A	1991.88	1993.12	We put the fashion in electronics . 	
D	1992.22	1995.57	But we kree we keep adjusting to the fashion 	
C	1993.288	1994.681	You c 	
D	1996.6	2000.079	with our fronts . So 	
C	1999.01	2004.239	But you can put it on the back , on the titanium part . The logo and the and the 	
D	2003.14	2004.21	Yeah , right . 	
B	2003.36	2005.93	Ah the logo should be on the top I think . 	
D	2004.85	2005.654	The logo 	
A	2006.74	2018.405	On the top . Yeah . Well in in in the right top corner ? And well you c On the back , you can put uh h At the bottom , you can put the logo with the 	
C	2008.34	2009.45	Yeah they do . Well yeah . 	
D	2009.09	2009.698	Yeah . 	
B	2010.16	2011.53	Right corner , yes . 	
C	2011.75	2014.63	Right corner , or maybe here in the middle ? 	
B	2018.854	2022.15	uh the text ? Yeah . Uh yeah , at the back ? 	
A	2020.19	2021.75	Yeah . Just just small . 	
D	2020.91	2024.9	But the logo the logo shouldn't be exchangeable , when you get off the front . 	
C	2024.38	2028.8	Yeah it it should be hard on the on the on the board , and you can remove the front . 	
B	2024.73	2030.62	Well you c Well uh Yes . You can The logo can be on on every uh front . 	
A	2025.34	2026.204	Yeah well 	
D	2026.41	2027.45	Yeah . Yeah . 	
D	2030.17	2033.74	Yeah , but you can scratch it off or something . It's better if you have it uh 	
B	2034.56	2038.93	Yeah , but then you must uh really uh yeah push it in or something . 	
A	2035.91	2037.38	Carved into the material . 	
A	2038.48	2042.09	No , you you can carve it into the titanium at the back . 	
C	2042.34	2048.112	I l I like the idea of the of the slogan on the on the on the thing . But am I the only one , or uh 	
B	2043.08	2043.854		
B	2046.87	2058.09	Yeah , on the backside . Well n n not not on the front side , I think . On the back Yes , you you can , yeah , push that in , so that it is always be there . 	
A	2048.24	2049.807	Well , management would like it . 	
A	2051.5	2053.29	The front side , no no l no slogan . 	
C	2052.01	2053.867	No not on the front , but on the backside . Uh 	
A	2055.94	2056.56	Sorry . 	
C	2057.19	2063.17	I think it's a nice idea , to make it more recognisable , that the next to the logo you have the slogan . 	
D	2060.0	2060.493	Yeah . 	
B	2060.71	2060.91	Yeah . 	
D	2064.61	2065.11	I agree . 	
C	2065.33	2066.87	To make more uh of an impression . 	
D	2066.13	2066.92	But not too big . 	
D	2067.91	2070.03	Just uh Yeah . 	
C	2068.14	2074.9	Not too big . No , very small . Not on the entire back , but uh just very small . But readable enough of course . 	
D	2071.248	2072.011		
D	2075.75	2076.292	Okay . 	
A	2076.94	2079.07	Yes , slogan from 	
C	2077.27	2081.21	But we'll uh we'll take that uh with us into the design . 	
A	2080.09	2080.74	company 	
B	2080.15	2086.507	Yeah I think over here the logo . 	
C	2082.86	2086.2	Lo Uh yeah . Or maybe here in the middle , but we'll decide later . 	
A	2083.44	2084.54	on the back 	
A	2085.89	2088.33	with logo and 	
A	2089.7	2092.49	logo also on 	
A	2093.91	2101.502	the front but not exchange uh 	
A	2104.7	2112.03	Uh ? Hmm ? Uh when 	
D	2106.329	2109.714		
A	2113.03	2115.12	changing fronts . 	
A	2117.83	2119.13	Alright , that's decided . 	
C	2118.0	2120.5	Do you do you see a bit of the of the um 	
A	2120.75	2121.71	Five minutes left . 	
C	2122.46	2134.341	of the uh titanium ? O on the front ? Uh maybe if we make this this this lower part titanium , the front is the the upper part , and the the bit with the with the L_C_D_ screen . So 	
B	2126.0	2127.42	Yes we could 	
A	2134.36	2136.1	So a bit of titanium between ? 	
C	2136.5	2142.352	Yeah . No no betwe of between we can do but But then you have two parts of front , two fronts that 	
D	2136.51	2136.89	Yeah . 	
A	2137.69	2139.67	That's a bit Oh that that's that's pretty cool . 	
B	2140.45	2146.04	No , they have two fronts , that . You you can Yeah . Yeah . Yeah . 	
D	2140.9	2143.37	No no no no . You have to make this titanium too . 	
A	2142.52	2142.8	No ? 	
C	2144.25	2145.57	This enti entire bottom ? 	
D	2144.55	2152.13	Else you you get problems with the L_C_D_ . Like dust in it and so things like that . When you exchange all the fronts and it's open . 	
B	2147.13	2147.71	Yeah . 	
A	2147.22	2147.58	Yes . 	
B	2149.16	2149.6	Yeah . 	
C	2150.847	2152.54		
A	2152.22	2154.29	I already have uh all kinds of uh 	
B	2152.54	2163.43	No , you can you can just And then not a straight line but uh some sort of wave or something . This is titanium . And this is uh 	
A	2155.2	2157.29	filth between the mobile . 	
C	2159.01	2160.45	And then the lower part is titanium ? 	
C	2161.89	2163.46	I think that's nice , yeah . 	
D	2162.09	2165.26	Yeah . Some some kind of wei weight in it . Yeah . 	
A	2164.28	2166.03	Yeah . Round forms . 	
B	2165.49	2166.12	F front . 	
C	2167.56	2167.79	Yeah . 	
C	2169.07	2172.162	I like that bit of uh titanium also on the uh 	
B	2171.07	2174.1	Yeah . With the with the curved edge . 	
D	2171.46	2172.039	Yeah . 	
A	2172.26	2172.49	Yep . 	
C	2173.07	2180.32	A bit like uh a bit like your mobile phone . Maybe you can show it . It also has the those two distinct uh 	
B	2175.41	2175.68	Yeah . 	
B	2177.81	2180.74	Yeah . Tada . 	
D	2178.909	2179.838		
A	2179.619	2180.482		
C	2181.56	2183.777	Mm bit like this . Uh it's uh 	
B	2182.16	2182.62	Yeah . 	
A	2182.57	2183.14	Yeah . 	
D	2182.61	2185.46	Yeah , you can make it go 	
D	2186.59	2192.03	round this corner too where the logo is . Because it has to be uh there all the time you know . 	
A	2189.7	2190.958	What ? 	
C	2191.72	2194.84	Yeah yeah . That uh Yeah . Maybe a nice touch , yeah . 	
B	2192.55	2192.85	Ah . 	
A	2193.54	2194.46	So round where ? 	
D	2193.56	2196.39	So uh a little corner of titanium . 	
B	2195.38	2197.71	Yeah , that's nice finishing touch you need . 	
A	2196.33	2197.42	Oh , yeah . 	
A	2199.07	2202.3	Yes , that also sounds uh pretty uh neat . 	
C	2199.315	2200.577		
D	2201.8	2204.22	So this this is the exchangeable part . 	
C	2202.31	2203.45	I think I'm going to buy it . 	
A	2203.52	2210.86	We want it . And it's only f twenty five Euros . Come on . No that's nothing . 	
B	2204.46	2206.0	Yeah , this is the front . 	
D	2207.636	2208.433		
B	2208.76	2214.111	This is the 	
C	2208.91	2219.38	That's a bit too much , but No , no no no , but I think uh this looks uh pretty nice actually . Of course , because it's my design but No our d our design , alright . 	
A	2212.07	2215.648	The Phillips remote uh costs more . 	
D	2215.83	2216.67	Right . 	
B	2217.77	2219.188	My design . 	
D	2219.12	2221.39	Taking all the credit . 	
A	2220.36	2227.135	Well uh you two are going to work together . You'll get your uh specifications on your uh laptop , and then uh you uh 	
B	2224.77	2226.48	Yeah . We'll stay here I guess ? 	
D	2226.4	2230.19	But there's a problem . We can't uh take a blank one . Or can we ? 	
A	2230.31	2233.429	Well I think we can , I just It's 	
B	2232.58	2236.79	Well we can uh erase an animal I guess . Uh the fourth one . 	
D	2235.63	2237.48	Yeah . Nah that's alright , that's alright . 	
C	2236.84	2238.42	But don't erase my cat . 	
D	2239.104	2239.52		
A	2239.51	2239.98	Yeah , o 	
B	2239.58	2241.98	Uh the fourth one is empty , isn't it ? Yeah . 	
D	2241.12	2241.824		
A	2241.84	2243.617	Oh 	
C	2242.34	2243.4	I want to preserve it . 	
A	2244.579	2246.869		
B	2245.472	2246.268		
D	2245.981	2247.51	This one is empty . 	
B	2247.71	2248.15	Yeah . 	
C	2249.424	2250.255		
D	2249.86	2250.87	You have to empty one huh ? 	
A	2250.71	2254.369	Oh , we have a one . 	
D	2252.12	2254.343		
C	2253.55	2254.84	What are you doing chief ? 	
A	2255.73	2258.73	So , you can uh draw a Yeah . 	
D	2256.58	2256.88	Alright . 	
B	2258.15	2259.89	Yeah I think we have to wait ? 	
A	2260.45	2262.84	Well I'll get a I'll get the message . 	
C	2260.45	2267.18	Yeah until the until the beep goes . But I don't uh Do we have to stay here , or I think we have to return first . 	
D	2260.51	2261.08	No 	
B	2261.402	2263.791		
D	2263.327	2264.223		
A	2266.07	2271.389	No , I think uh Well you'll Maybe you can uh keep your uh laptop here . 	
D	2266.51	2267.044	Yeah . 	
B	2271.5	2272.35	Maybe . 	
A	2272.29	2277.13	Or get your mouse . Because it's little bit uh hard to work with these uh plates . 	
C	2274.13	2277.85	The high powers from above will have to tell us , yeah . 	
D	2277.34	2280.22	Yeah . It's not relaxing . 	
A	2280.75	2284.389	I always have a mouse next to my laptop . I hate these 	
D	2283.64	2285.54	I I don't have a laptop . 	
C	2284.66	2286.04	Yeah , touch-pads , yeah . 	
A	2285.75	2286.15	Ugh . 	
C	2286.99	2300.15	We can uh do a touch-pad on our remote . No just kidding . Well we have uh b you have to have a bit of humour in the in the discussions too , because it becomes too too too too stressy . 	
B	2288.745	2289.741		
A	2289.4	2293.552		
D	2289.54	2292.44	Yeah right . Dream on . 	
B	2290.47	2293.059	Yeah . 	
A	2298.08	2308.734	And in your remote control . So we put a touch pad on it , and say ha ha . Yeah . We know you'll you'll you'll hate it but 	
C	2301.481	2302.244		
B	2301.488	2305.312	Aha . This has no function . 	
D	2301.616	2305.37	Half 	
C	2305.232	2306.336		
C	2308.56	2312.352	But uh th youth doesn't care about functio functionality , so 	
D	2311.83	2312.24	No . 	
A	2312.62	2316.38	But they do want some gadgets . So that's wha what we're doing . 	
D	2314.36	2315.55	It's all about cool things . 	
C	2317.82	2318.3	Yeah . 	
D	2317.89	2318.76	And it will sell . 	
A	2319.818	2321.477		
D	2321.29	2322.21	We will be rich . 	
C	2322.4	2324.768	Bless you . 	
A	2323.42	2326.06	Well we won't . Our bosses will be rich . 	
C	2326.95	2327.14	Mm . 	
B	2327.51	2329.84	We've done too much in the previous meetings . 	
C	2330.51	2330.93	Too much ? 	
B	2331.2	2333.76	Yes , we've got nothing to do now . 	
C	2333.7	2334.775	Well they uh 	
A	2334.0	2335.38	Well , that's not bad , is it ? 	
D	2335.82	2336.486	No . 	
C	2337.02	2339.84	I think that's good . We all had uh our talk and 	
C	2341.65	2345.53	we agree I guess on uh several thing , on most uh on things . 	
A	2347.59	2348.01	Mm . 	
B	2350.37	2351.58	Its the best remote ever . 	
A	2353.17	2353.866	So 	
B	2357.772	2359.78	Pinball . 	
A	2359.9	2364.951	Oh . Oh he's totally off again . 	
D	2362.288	2363.653		
A	2367.02	2367.572	Well 	
D	2368.01	2370.54	No man . You just have to push harder . 	
C	2372.17	2374.318	Yeah you have to push harder . 	
A	2373.92	2375.6	But when I start here , 	
C	2376.51	2376.79	Mm . 	
D	2376.592	2378.64	Yeah . 	
A	2377.15	2379.234	it's here . So is it 	
B	2378.4	2383.12	Yes , but you you get really close to the screen with your hand , and I don't think that's 	
C	2378.699	2380.756		
C	2384.592	2385.232		
D	2384.64	2385.04	Mm . 	
B	2385.17	2385.71	Hmm . 	
A	2385.616	2386.592		
D	2388.37	2389.32	Recalibrate it . 	
A	2388.83	2389.28	Nope . 	
B	2390.408	2390.733		
C	2396.45	2398.39	Where's the good old chalk board with the 	
D	2398.87	2399.39	Yeah . 	
A	2399.013	2399.402		
C	2401.16	2403.84	the green board with the , how do you call it , chalk , yeah . 	
A	2401.261	2402.588		
B	2409.56	2412.576	We can better uh draw a design on this . 	
C	2413.15	2413.88	Yeah , maybe . 	
B	2414.13	2415.27	Yeah , but we can't . 	
C	2415.74	2421.73	Maybe if i if that thing is recalibrated , we can draw a thing quick , and then before it uh 	
A	2420.98	2421.39	Yeah . 	
C	2423.472	2424.33	goes off again . 	
A	2423.73	2424.11	Let's go . 	
B	2425.56	2426.68	Well 	
D	2426.22	2427.43	Finish meeting now . 	
A	2427.24	2430.738	Finish the meeting now . Alright now we know what to do , so 	
B	2430.78	2431.64	We'll stay here ? 	
A	2432.27	2432.944	Um 	
D	2434.97	2436.49	Yeah . Oh . 	
B	2437.66	2438.68	Or we'll get the email . 	
A	2438.105	2443.15	Message ? No , get away . 	
C	2438.28	2443.03	Maybe w maybe we maybe w m Can we get email here ? Huh ? Yeah . Guess so . 	
D	2439.15	2439.946		
D	2441.968	2442.16		
B	2442.27	2442.9	Yeah . 	
A	2445.31	2449.44	Um I I'm not sure . Maybe you Yeah . Well you'll have to work on this one . 	
B	2448.73	2451.91	Well we'll wait a few seconds and then we'll get an email . 	
A	2450.01	2450.53	Yeah . 	
A	2451.77	2452.64	That's a good idea . 	
D	2452.37	2453.84	Alright . Have fun lads . 	
A	2453.78	2454.159	Well 	
B	2454.36	2454.55	Yeah . 	
C	2454.56	2457.696	A happy hol happy holidays . 	
A	2455.26	2458.872	Good luck . 	
D	2456.24	2460.0		
