Found 4 args.
Observation: TS3009a; Result size: 579; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
B	1396.21	1397.16	Yeah yeah , yeah . 	
C	1398.96	1399.23	Alright . 	
A	1401.44	1401.74	Yeah . 	
C	1402.48	1405.024	I must not forget my pen the next time . 	
A	1403.48	1414.0	Well if if you yeah . If you have a a a television room for little children and you make a if if you buy a a pink front they'll they'll love it . I think . 	
B	1403.917	1405.025		
B	1413.09	1413.31	Yeah . 	
D	1413.34	1413.93	Yeah that's right . 	
D	1414.95	1421.0	Yeah or a t Teletubby front . Yeah yeah yeah . I will investigate . 	
A	1415.09	1420.048	But that's uh marketing uh research you can uh you can ask uh . 	
A	1421.06	1421.45	Yes . 	
A	1422.591	1423.026		
A	1423.49	1433.67	Well our user interface you can uh maybe uh I don't know what your specific instructions will be , but uh probably about uh the precision of the buttons and and those kind of things and what buttons will have to be on the 	
A	1434.87	1440.35	uh remote . And you will look into the technical design and um form , I think . 	
C	1440.84	1445.49	Mm yeah also the the look and feel uh of the the remote's also my task , yeah . 	
A	1441.37	1442.24	Or something like that . 	
A	1443.54	1443.85	Yeah . 	
A	1445.76	1445.92	Yeah . 	
D	1446.19	1446.67	Right . 	
B	1446.42	1449.58	What's the uh url or the website 'cause I didn't 	
C	1448.56	1452.18	Yeah I uh w was wondering that too . Y you went to the company website . 	
A	1450.59	1453.68	Euro ? Well it it it's if you uh 	
B	1450.6	1451.394	get 	
D	1451.06	1451.492	It's 	
D	1452.11	1454.782	Yeah yeah yeah just if you start up your Internet Explorer 	
B	1452.38	1452.86	Yeah . 	
C	1454.16	1456.719	It's the the the start uh starting page uh 	
B	1455.04	1458.09	Oh oh right oh well I didn't uh use it . 	
D	1456.34	1456.49	Yeah . 	
A	1458.04	1466.08	Finish meeting now . Oh alright . Well uh we're going to back uh back into our rooms so 	
B	1459.384	1461.089		
B	1464.48	1464.79	Yes . 	
D	1466.52	1467.06	Well that's great . 	
B	1467.09	1468.352	Next meeting is in 	
A	1468.31	1481.68	In thirty minutes , but uh I think it will be you will be warned uh through your laptop uh to get over here . I'll have to restore my uh my desktop uh because uh it's it's the half of the normal size . 	
D	1468.57	1469.29	Thirty minutes . 	
B	1469.06	1469.73	Thirty minutes . 	
B	1471.36	1475.088	Yeah alright it's it's handy to know 	
C	1475.086	1476.39	Very handy to know . 	
D	1476.727	1479.568	It's totally broken . 	
B	1477.404	1477.984		
B	1478.614	1479.209		
B	1480.233	1480.767		
C	1482.23	1483.97	Right see you in half an hour then . 	
A	1482.73	1487.451	Oh right , oh . Ma 	
B	1482.77	1485.91	Oh . Goodbye . 	
C	1486.01	1486.07	W 	
D	1486.43	1486.785	Oh 	
B	1487.51	1487.97	S 	
A	1488.8	1491.78	W that was a nice meeting . 	
D	1490.205	1490.845		
D	1492.17	1493.694	. 	
B	1492.748	1494.396	. 	
C	1495.34	1498.796	Right uh see you in thirty minutes then . 	
A	1496.15	1499.641	Yeah , see you . 	
