Found 4 args.
Observation: TS3009d; Result size: 902; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
C	1259.59	1269.33	And also the the older people will like it because of that . And because i Alright it's not our target audience , but it's it's useful if it's uh important for old people . Yeah . 	
D	1262.29	1263.37	Yeah , I agree . 	
A	1265.6	1271.984	We still we had to focus to get more people from the younger group , but not lose the one 	
C	1270.546	1273.96	I think the titanium is very important . 	
B	1273.88	1276.26	Yeah alright but then we we won't get there . 	
C	1275.25	1279.99	Yeah we have a problem , yeah . W But you can better , yeah , dump the L_C_D_ screen then . 	
B	1279.8	1286.1	We can dump the special colour . We l we use plastic . And plastic is already in colour I think . 	
D	1285.56	1287.49	I don't think you should dump the L_C_D_ screen . 	
C	1288.19	1289.981	Well what else ? W I mean uh 	
B	1289.24	1290.08	No , nothing . 	
D	1290.42	1306.36	Or you shou It's Or change the titanium or dump the L_C_D_ screen . But I think you could better change uh titanium to hard a hard kind of plastic looking like titanium than lose the L_C_D_ screen . Because you have lots of functions in it too . 	
B	1291.58	1291.9	Amen . 	
C	1297.11	1297.44	Yeah . 	
B	1301.19	1301.55	Yeah . 	
C	1305.783	1312.272	Yeah , well yeah . Alright . I agree with that . So we u we use uh 	
B	1307.16	1307.43	Yeah . 	
A	1308.82	1309.951	Why can't I 	
B	1309.65	1310.266	But 	
C	1313.68	1315.66	Unfortunately . Um . 	
A	1316.07	1324.31	I'll put in the report we that we think that fourteen point one is the l m lowest price you can make a remote for that's trendy d these days . 	
C	1317.29	1318.92	Titanium-coloured plastic . 	
D	1323.62	1324.66	Yeah , I agree . 	
C	1325.09	1327.99	So titanium-coloured plastic for the back . 	
A	1328.2	1331.14	I I'll talk to the managers . 	
B	1329.81	1332.64	No no no no . W Titanium stays there . 	
A	1332.95	1339.808	Titanium , I thi I think this this is this is e really good re remote . But 	
C	1336.79	1339.024	Yeah this is good , but it it's not good enough . 	
D	1336.87	1340.456	Osl 	
B	1337.039	1339.917		
C	1339.8	1343.23	So we have to use the ditch the titanium , I'm afraid . 	
A	1343.11	1351.504	Ah those those account managers , what do th d what do they know ? Come on . Riot . 	
B	1344.09	1344.534	Well 	
B	1346.706	1348.475		
C	1348.62	1354.48	What do we Well what do we know ? All we want is a is a fancy design but we don't really consider the costs . So 	
A	1353.28	1354.65	Yes , yes . 	
B	1354.61	1356.5	No because we did not know anything about it . 	
D	1356.41	1363.95	If you don't have the money , you can't make it . So s If you don't have the money , you can't make it . So this is too expensive . 	
C	1356.46	1359.84	Yeah al alright , yeah . But we have to deal with it now . So 	
A	1356.61	1358.63	One and a half Euros . Hmm ? 	
A	1365.52	1366.11	So ? 	
C	1365.74	1366.241	So 	
D	1366.23	1367.36	So we have to make it cheaper . 	
C	1367.41	1369.65	Titanium gone and add plastic . 	
D	1370.53	1370.87	Right . 	
B	1370.84	1373.26	Yeah , but then we've got money left . 	
C	1372.48	1374.99	And on plastic times two and then we uh are there ? 	
A	1375.03	1379.48	Well , no it's just uh all plastic . Well alright . Huh . 	
C	1377.13	1377.523	No 	
C	1378.304	1388.13	No yeah well Oh six . A lot of plastic , yeah . No two for the to make it clear . 	
A	1380.722	1383.729		
D	1382.448	1385.64	It's just free , man . 	
A	1384.292	1386.295	Four . So 	
A	1388.82	1390.27	But then we can add the special colour ? 	
B	1391.06	1391.43	Yeah . 	
A	1391.5	1393.863	As we have money over uh left . 	
D	1394.602	1395.348		
B	1394.68	1395.4	Yeah . W 	
A	1394.84	1397.82	And we still have money left . What do we want , guys ? 	
C	1397.86	1400.797	I want gold plating . No no um 	
D	1398.959	1401.809	Yeah right . I want chrome . 	
A	1399.392	1400.141		
B	1401.0	1403.07	Well I think uh the case is double curved then . 	
A	1403.76	1404.17	Yes . 	
C	1406.324	1409.023	We have we have to uh fill 	
B	1406.49	1409.02	Because you y have that curve and you have that curve . 	
D	1408.304	1411.83	Well , th that that is the problem . 	
A	1408.33	1411.79	Y Oh no . Alright . 	
C	1409.83	1415.312	W we ha No no no , but th that's not f um 	
B	1409.92	1411.352	Yeah well uh 	
A	1413.44	1413.91	Safe . 	
B	1415.54	1417.89	Well y we have curves in all directions . 	
C	1416.42	1425.19	Well you can you can double curve , if you don't have titanium . And that we dropped , so it it can be done . But it's pretty funny . We we do want to reach 	
B	1421.213	1421.878		
A	1421.3	1422.63	So alright . 	
C	1426.31	1430.03	twelve point five . But it isn't bad to to to stay at eleven . 	
A	1427.49	1428.34	Finance ? 	
B	1427.52	1431.6	I mean , this this ain't titanium , but it looks like it . 	
C	1432.05	1435.54	We get more salary , if we make if cheaper than twelve uh twelve and a half . 	
A	1432.23	1452.21	Well , guys ? Guys ? We have to dump our titanium , and we'll hate the managers for that , but now we're going to evaluate our project , of uh project , project . Well , satisfaction on for example , are we satisfactory about our creativity ? 	
D	1432.979	1435.94	Yeah . Shoot . 	
B	1434.08	1435.242		
C	1440.13	1440.8	Objection . 	
B	1440.16	1441.537		
B	1442.54	1445.312	Pro project . 	
C	1452.27	1460.99	Well I can't get no satisfaction , but uh I think it's uh Well in in if we consider the costs then this is the best , yeah . 	
D	1454.488	1454.954		
B	1454.912	1456.691		
A	1455.392	1458.32		
B	1458.411	1459.441		
D	1461.18	1461.5	Yeah . 	
A	1461.2	1475.58	I think it's terrible that we got uh those costs at the last moment . That's really bad . But that that that's that , yeah that's a reason , but also for our creativity . We had um nice design , and then you get the cost , and you had to dump all your creativity . 	
B	1462.03	1462.43	Yeah . 	
B	1464.43	1464.98	Yeah . 	
D	1464.46	1465.17	Yeah , me too . 	
C	1466.15	1468.182	Its it's uh ridiculous actually , but 	
B	1467.33	1468.69	And uh unrealistic . 	
B	1475.76	1479.81	Well we we we used our creativity , but we just had to adapt it to the costs . 	
D	1475.98	1476.32	Right . 	
C	1479.537	1485.248	Which isn't very practical , but that's the way . Uh-huh . 	
A	1479.711	1480.688		
B	1481.382	1483.951	Nei . Uh no . 	
A	1481.65	1481.99	Yeah . 	
A	1483.28	1484.32	Well , alright . 	
A	1485.31	1490.848	Uh leadership next . Uh teamwork ? 	
B	1486.391	1489.482	Terrible . 	
D	1489.216	1490.24	Leadership . 	
B	1490.79	1492.242	Leadership ? Well 	
D	1491.47	1496.662	Well it's It was very democratic . 	
A	1493.61	1502.48	Uh yeah well I think so also . I al I I've uh filled that in in a the questionnaires uh each time , so Well the managers were terrible . 	
B	1493.76	1494.82	Yeah . Yeah . 	
B	1499.013	1500.363		
D	1499.033	1500.22	Yeah yeah . 	
B	1503.088	1503.6		
A	1503.7	1505.12	So , with their all their 	
A	1506.31	1509.68	useless requirements . But o alright , the teamwork ? 	
C	1508.85	1513.88	Well uh they they didn't think of the requirements . It's the requirements of the user , uh I guess . 	
B	1509.746	1510.257		
A	1513.99	1521.028	No they said , oh we won't d uh we won't uh use teletext , uh we won't use the D_V_D_ . 	
C	1516.089	1517.48	Yeah . 	
C	1519.1	1522.35	Yeah but they base that on on the user specifications . 	
B	1520.448	1521.257		
A	1523.23	1526.03	Alright , teamwork ? Well great I think . 	
D	1524.68	1525.19	Well 	
B	1525.96	1527.808	Right yeah . 	
D	1526.16	1527.38	Yeah , think so too . 	
A	1527.55	1530.23	Uh well what do you , what did you think about the SMARTboard ? 	
C	1529.216	1529.776		
C	1530.63	1534.41	It was a complete disaster . No Uh it it it uh it is uh 	
D	1531.435	1534.76	Yeah , I don't like it . Yeah ? 	
A	1532.66	1533.297	Well 	
B	1533.04	1536.21	No , that's a SMARTboard , and that's a digital pen . Or not ? 	
A	1535.79	1537.71	It's also a It's both the SMARTboards . 	
D	1536.084	1537.34		
C	1536.76	1539.56	No it's other way around . That's the SMARTboard . That's the digital panel . 	
A	1538.65	1543.15	I liked this SMARTboard , but I hated that one . Well it's both a SMARTboard . 	
D	1539.87	1542.49	This this this isn't a SMARTboard , right ? 	
C	1542.82	1543.6	That's that's the smart 	
D	1543.78	1550.671	Yeah right . B but you This is just a large t large television . You u you use the 	
B	1545.7	1547.699	Oh they're both SMARTboards . 	
A	1547.08	1547.49	No . 	
C	1547.844	1549.72	A televi Yeah . 	
B	1548.325	1550.077		
A	1549.1	1554.37	It's both a SMARTboard , but this one is used for a desktop , and that one is used to to draw . 	
D	1553.88	1560.754	Yeah , but you ca This is just a beamer function . And here , on this one , you can uh draw the pictures and things like that . But 	
A	1559.73	1561.21	Well , wi w which one did you like ? 	
B	1559.853	1560.668		
C	1561.128	1564.319	Yeah . Left or right ? 	
D	1561.84	1562.24	That one . 	
A	1562.848	1565.007	That one . 	
D	1563.086	1567.622	That one isn't accurate . It just doesn't work . You can 	
B	1563.23	1563.59	Yeah . 	
A	1566.02	1567.484	Yeah . 	
B	1566.97	1569.4	But I I think this is meant by the digital pen . 	
A	1569.92	1571.85	Yes . Th that is so . 	
D	1572.25	1576.92	Yeah , but I think there's a big distinction between the these th I don't need a SMARTboard . 	
C	1572.34	1573.632	Well I didn't use uh 	
B	1572.9	1573.0	Yeah . 	
A	1572.99	1574.66	We're now talking about the SMARTboards . 	
C	1577.97	1580.643	Nei It it's much m 	
B	1578.281	1583.07	Well we we used that one , and we needed it . I think . 	
D	1581.44	1585.04	Yeah , but give me a beamer . That's uh that's much uh much cheaper . 	
B	1583.8	1584.865	Yeah alright , but 	
A	1584.96	1590.05	Or install a laptop to a beamer , or have this one standing here in an I I like it . 	
D	1590.26	1590.81	Right . 	
B	1591.06	1593.03	Yeah I like that one , but that one is terrible . 	
A	1591.3	1592.08	Okay , alright . 	
C	1592.8	1600.79	But uh you can uh I I sent it about three times now . Uh a green uh board with uh chalk is much more useful than that thing . 	
A	1599.5	1601.54	Yeah . Yeah , it is . 	
D	1600.36	1600.82	Yeah . 	
C	1601.73	1603.4	The simple uh sch school board . 	
A	1602.3	1602.754	So 	
D	1602.43	1602.99	I agree . 	
A	1603.36	1607.06	And uh the digi the digital pen ? Did uh did you like that one ? 	
D	1606.98	1607.31	No . 	
C	1607.18	1611.45	I I didn't use it . I wrote things down but I didn't import it into my laptop . 	
A	1610.12	1613.272	I used it uh just to check it out , but uh 	
D	1612.82	1613.23	Yeah . 	
C	1612.827	1616.0	That's the 	
A	1613.72	1620.3	You you can't send that to anyone , because you you've scrabbled something on a page for yourself , and then you're going to send it , yeah . Well , no . 	
B	1615.041	1615.757		
D	1615.11	1617.81	Yeah . It isn't practical . Right . 	
C	1620.33	1629.152	W But also y you write things down . And i you can also bring your your your note block . So what's the what's the th what's the point of importing it into 	
D	1624.43	1625.9	Your notepad . Yeah . 	
A	1626.63	1628.16	It's , no , it it's useless . 	
B	1628.35	1636.78	Well I I drew this . Mm . And I made a mistake . But it it would have been uh useful , if I I could show this on the screen . 	
D	1633.28	1634.281		
A	1635.28	1635.81	Yes . 	
C	1636.462	1640.88	Yeah alright . For drawings , but not for personal notes . I think that's not very 	
A	1637.48	1638.83	For drawings , yes . 	
B	1638.42	1639.32	Yeah for drawings . 	
B	1640.402	1642.36	N notes mm . 	
C	1643.33	1650.881	Uh I mean you can bring your paperwork along and p Well of course if you have a lot of paper If you've If you've 	
A	1647.04	1647.691	But 	
D	1647.11	1649.82	Yeah , it might be useful for drawings . I I agree on that . 	
B	1649.31	1649.8	Mm . 	
A	1650.04	1669.952	But for notes , it i you you have to put that in a strict Uh you have to put a name , standard date , and all those things . And notes uh for a meeting are very strict . So if you uh were to write them down for yourself , and then put that in your computer , you still have to type it over to Word . So it doesn't d doesn't have any 	
C	1665.838	1666.551		
B	1666.269	1667.344		
D	1667.3	1667.85	Yeah , right . 	
B	1669.425	1671.189		
D	1669.71	1670.68	That Stefan use . 	
C	1670.04	1679.95	Yeah I understand . But I think uh d this option is only useful if you've got a lot of paperwork . You can't It's not very uh ni Yeah well a lot of documents are Yeah . 	
D	1677.55	1682.05	No , I don't think so . It's it's only useful if you have to draw something . 	
B	1681.26	1681.74	Yeah . 	
B	1682.72	1684.96	But then uh it's really useful , I think . 	
D	1685.15	1685.46	Yeah . 	
A	1685.67	1690.04	Yep . Alright . Um etcetera ? Well uh the laptops ? 	
C	1687.3	1688.15	Mu Yeah right . 	
D	1690.7	1693.825	Yeah , great . Yeah . 	
A	1691.11	1691.91	Of course great . 	
B	1691.34	1692.54	Yeah . Hmm . 	
C	1692.11	1693.89	Can we keep them ? Uh . 	
A	1693.24	1696.22	Yeah . You can . B by my 	
B	1694.176	1694.688		
D	1695.11	1696.72	Wireless uh wireless things . 	
B	1696.02	1698.321	Thanks Project Manager . 	
A	1696.896	1706.189	Yeah . Other uh things we used here ? I hated the cameras , I hated the microphones . But No 	
B	1702.672	1705.181		
D	1702.95	1706.21	Well these chairs , man . Really great . 	
C	1703.52	1705.356	Well did you really uh 	
C	1706.02	1711.801	Did you really take uh take those in account ? I half of time I didn't notice they were there . So 	
A	1709.11	1715.391	No . No . I haven't looked w one time directly at the camera . I don't care about it . 	
C	1714.154	1719.59	But we shouldn't talk about that . Because this is a realistic environment . 	
B	1714.96	1715.7	Well I did . 	
D	1715.669	1717.558		
A	1718.02	1731.84	Well w why not ? Uh etcetera We N new ideas found ? What kind of ideas for n a future schedule What ? For future um meetings you have got ? 	
C	1721.097	1724.606	Right . Okay . 	
B	1722.597	1723.935		
C	1726.768	1733.652		
D	1727.943	1728.316		
B	1730.63	1733.44	Well I missed uh the option to uh 	
D	1733.98	1737.44	Communicate in between . Yeah , right . Yeah . 	
B	1734.58	1737.44	to email , yeah . Email or chat or something . 	
C	1736.061	1740.304	But yeah . W well th that's just the the environment they set us up f with . So 	
A	1736.1	1737.51	Chatting and emailing . 	
B	1740.23	1743.917	Yeah alright , but that's one n new idea . 	
D	1743.39	1744.4	Yeah , I agree . 	
A	1744.11	1745.91	Well , new ideas found by this . 	
B	1748.032	1748.912		
D	1750.585	1751.094		
A	1751.69	1756.67	Not . Nothing . We don't want this . We hate this . 	
D	1753.17	1755.98	Well , more more information in the beginning . 	
B	1756.28	1756.69	Yeah . 	
C	1756.832	1757.04		
D	1757.11	1757.95	That's 	
A	1758.05	1761.98	Digital pen is useless . So Yeah , for drawings . 	
B	1759.77	1760.51	No it isn't . 	
C	1761.05	1762.62	Well , for drawing for drawings . Yeah . 	
B	1761.801	1762.63	Yeah . 	
B	1764.1	1765.52	So it isn't useless . 	
A	1764.96	1775.76	But uh two t But uh th then you have to have a lot of drawings , because if I had a company and I'm going to uh buy those expensive huge expensive uh things , I and I have to w 	
C	1768.24	1769.079	Well 	
B	1768.628	1769.311		
A	1777.02	1780.512	pay those uh papers uh that are expensive , I'm not going to uh 	
D	1780.56	1784.99	For people who uh sketch th the whole day , I can imagine that it's useful . 	
C	1780.74	1781.228	No 	
B	1783.6	1784.35	Yeah . 	
A	1783.926	1796.33	Well th then still they they they should have a a nice graphics programme on the laptop . Because this is huge uh this v very very uh expensive paper . 	
C	1785.03	1787.264	But it's still an expensive uh expensive 	
D	1792.68	1795.923	Well 	
B	1793.79	1798.75	Well you you can't you can't draw on a laptop like you like you paint of or draw with your hand . 	
D	1798.81	1799.52	Yeah , I agree . 	
B	1800.6	1803.23	With the mouse it is No . 	
C	1800.68	1801.57	But if w Yeah . 	
A	1803.13	1803.41	Yeah . 	
C	1804.07	1805.142	Well and if 	
D	1804.36	1806.8	Mouse is ju just isn't working if you're sketching . 	
B	1806.75	1807.34	Uh indeed . 	
C	1807.65	1820.71	And but what if uh maybe this this board uh SMARTboard is malfunctioning or someone . But suppose it was working correctly , what uh would it be useful then , if it wasn't off all the time ? A 	
A	1819.59	1823.51	Well no . I hated to draw like that . You you can't draw anything uh neat . 	
C	1822.2	1822.77	Really ? 	
D	1824.45	1832.028	Yeah , but he's saying if it is correct , and you can draw very , yeah , very precise 	
C	1828.8	1832.0	Anything you want . Any b b Yeah . L li li 	
A	1830.84	1833.55	I if it if it would be perfect following . 	
C	1833.52	1833.82	Yeah . 	
A	1834.704	1845.17	Well th th then still it's it's it's very expensive uh towards a a just a green uh school board . 	
C	1835.52	1837.92	Well it isn't , but maybe that thing is uh is 	
D	1836.162	1836.95	Yeah , mu 	
C	1842.8	1844.45	Yeah , board , a school board , yeah . 	
B	1843.58	1849.971	Yeah , but but then you can uh save it in instantly , and and and re-use it , and uh 	
C	1847.01	1850.25	Yeah . I it has It is useful . Yeah . 	
A	1847.86	1848.23	Yep . 	
D	1848.29	1849.32	It saves time . 	
A	1849.78	1850.59	Yeah yeah . 	
B	1850.471	1850.881		
C	1851.03	1860.67	This uh if it works correct , maybe this thing this thing is just malfunctioning . So uh if we get in uh if we get another one and you make sure it does work , I think then it's pretty useful . 	
A	1854.976	1855.629		
A	1858.66	1858.98	Yep . 	
A	1861.61	1861.85	Yeah . 	
C	1862.88	1871.42	Because uh yeah you can draw t things quickly and uh clearly for anyone uh in the discussion room . And then you can save it immediately . 	
B	1864.093	1864.67		
D	1869.951	1870.528		
A	1872.2	1873.73	Well , they are now . 	
B	1874.26	1874.51	Hmm . 	
D	1875.27	1875.94	Celebration . 	
A	1877.12	1884.839	It is . So , congratulations crew . Se 	
C	1879.51	1880.19	Did you type that ? 	
B	1880.09	1880.62	Hmm . 	
B	1881.82	1883.45	Celebration . 	
D	1884.47	1884.962	Well 	
B	1884.86	1890.576	Yeah , we can go to the bar and uh with our newly earned money . 	
D	1886.112	1887.779		
A	1886.416	1897.977	Finally my beer . Well , that's it I think . Um I don't know how long we still have . I dunno how long uh we had for this last meeting . But uh 	
C	1886.7	1888.098		
B	1891.516	1892.53	Yeah . 	
C	1897.85	1900.34	Maybe till four o'clock or something ? Well dunno . Yeah . 	
D	1897.855	1898.364		
A	1900.35	1906.19	Well yeah , it is a bit uh Well we still have to make the end report and uh all those things . I have to do that . 	
D	1906.23	1909.394	Yeah . You better get started . 	
B	1906.645	1907.368		
A	1907.56	1913.79	I Di did you um save this one in the folder ? Can you do that ? 	
B	1909.99	1910.43	Oh . 	
B	1912.73	1914.64	No . No no no no . 	
C	1914.11	1917.56	No we must save this thing , yeah . In the shared map map . 	
B	1918.26	1922.208	But Nils you've got some work left . 	
D	1920.016	1921.664		
A	1922.17	1923.14	I don't know what you have to do . 	
C	1922.72	1925.12	Map , is it a good word ? The folder , yeah . 	
D	1923.79	1924.19	Huh . 	
A	1925.424	1927.776		
B	1927.3	1931.456	I have to go to a physiotherapy . 	
D	1928.701	1929.651		
A	1929.03	1929.35	Yeah . 	
A	1931.79	1935.024	Oh it worked . Two times quick . Cool . 	
B	1932.98	1934.775	Wow . 	
D	1933.43	1935.28	Oh , alright . 	
C	1935.3	1937.786	So it is useful , yeah . No but uh 	
B	1936.05	1937.7	Yeah . It is handy . 	
D	1936.84	1937.88	Oh great , man . 	
A	1937.249	1939.82	This is nice . 	
D	1938.84	1941.53	I'm gonna buy one buy one for my bedroom . 	
B	1939.067	1946.606		
C	1940.01	1942.99	Radical . Yeah . 	
A	1942.23	1942.744	Uh 	
D	1943.344	1947.586		
A	1945.13	1946.53	D design . 	
C	1948.38	1949.76	Do you believe it yourself ? 	
A	1949.25	1953.712	S Oh . He saved them all ten . Well alright . Um 	
C	1953.681	1954.373		
B	1953.76	1957.086	Well they they wanted everything we produced , so 	
C	1956.18	1959.012	They also want to see my cat and his rabbit , and uh 	
A	1956.2	1956.51	Yeah . 	
B	1957.68	1961.622	My big bird . 	
D	1958.241	1959.226		
A	1959.0	1959.446	Well 	
C	1960.69	1962.23	Your big beautiful bird . 	
A	1965.856	1966.976		
D	1967.472	1968.015		
A	1968.54	1969.74	Where is this ? 	
D	1969.184	1969.996		
C	1971.712	1979.272	Maybe the pen is just uh uh broken and the board isn't . Of or the other way around uh 	
A	1977.067	1977.513		
D	1980.3	1981.33	Maybe you are broken . 	
B	1982.18	1982.757		
C	1982.22	1984.07	Yeah I think so too . 	
D	1984.22	1984.62	You know . 	
B	1984.3	1988.253	I think you have we have to make clear to her that we are ready . 	
D	1987.76	1996.127	I think she's listening . 	
A	1988.8	1996.09	I also think so . She already knows . She ? Big brother . 	
C	1990.413	1998.41	Who is she you're talking about ? Oh you mean our uh coach , our f personal coach . 	
B	1990.755	1995.221		
A	1999.17	1999.81	Our manager . 	
C	2002.39	2003.66	Is she also our accountant ? 	
A	2004.608	2008.37	Yeah . I don't think so . 	
C	2005.02	2008.79	Is she responsible for sending that information so late ? Oh . 	
B	2009.89	2010.58	Close your laptop . 	
C	2010.1	2011.944	Because then we have to confront her with our 	
B	2012.23	2013.52	So she can see we're ready . 	
D	2013.69	2017.484	I feel watched . 	
B	2014.691	2015.442		
A	2015.264	2017.3	Alright . 	
B	2018.384	2018.64		
B	2020.1	2023.71	Yeah . Let's take this remote into uh production . 	
A	2020.52	2041.024	We put the fashion in electronics , but we couldn't because of the costs . That that's the title of our uh end document . We couldn't put the fashion into the electronics . Yeah , that's a nice title . 	
C	2022.022	2022.853		
C	2024.528	2030.855	Yeah . That that's our new slogan . Yeah , I like that . 	
D	2024.786	2032.729	Yeah . 	
B	2027.772	2028.842		
B	2031.338	2032.655		
C	2032.01	2033.31	Blame our accountants . 	
D	2034.17	2034.91	Do that . 	
B	2035.408	2035.664		
D	2036.84	2037.12	Yeah . 	
C	2037.536	2040.272	But we couldn't , yeah . 	
D	2038.177	2038.985		
D	2040.47	2041.584	Very catching . 	
C	2040.991	2043.024		
A	2044.12	2044.31	Oh . 	
C	2044.2	2045.38	Well I th Yeah . 	
D	2044.71	2048.529	I'm sure management would like that . 	
A	2046.208	2047.856	Well 	
C	2046.624	2049.85		
B	2047.67	2048.57	She's on the move . 	
A	2048.87	2053.056	I'm going to resign after this project anyway , so 	
D	2051.616	2054.0	Oh , that's just great . 	
A	2054.16	2056.192		
B	2054.608	2055.44		
