Found 4 args.
Observation: ES2004b; Result size: 487; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
D	1853.34	1855.86	Puts people off reading them so they just do the obvious , yes . 	
C	1854.03	1854.87	It's the uh yeah . 	
D	1858.4	1860.28	Sure , okay . 	
A	1860.91	1861.14	Mm-hmm . 	
C	1879.56	1889.877	Um they're they're specially made for the for the mobile phones , but they come with a charger , I mean you could you could bundle a charger in with it but 	
B	1888.54	1910.03	Well they la they they last quite a long time , and if you had uh when you th the thing that you get with mobile house phones , you sit it in its charger when you're not using it or t at night or something , but it doesn't really matter 'cause it never really runs out 'cause it lasts a long time once it is charged . Um , something like that should reduce the size of it . 	
C	1891.37	1891.86	Mm-hmm . 	
C	1897.23	1897.87	Yeah . 	
C	1900.46	1900.83	Yeah . 	
A	1900.73	1901.39	Mm-hmm . 	
C	1904.96	1905.32	Yeah . 	
C	1909.09	1917.344	Yeah and if yeah if you if you had if you had one of those uh just coming back to your other point about pressing the button and setting off the bleeper in the room that could uh 	
B	1918.2	1921.07	Yeah it could be on that yeah , okay . 	
C	1919.28	1920.56	Yeah on that as well so . 	
B	1922.51	1922.83	S 	
A	1922.53	1926.16	So are we talking of a concept of a rechargeable something on the remote ? 	
C	1925.52	1929.7	Yeah some sort of docking station or yeah . 	
B	1926.1	1926.66	Yes . 	
B	1927.73	1929.46	Rechargeable with a docking station . 	
A	1927.74	1928.16	Mm-hmm . 	
B	1930.74	1932.61	So the rechargeable which would be your 	
C	1933.38	1939.63	Yeah yeah th yeah that that'd be fine , and also that would mean they wouldn't have to go out buying batteries all the time . 	
B	1934.02	1934.38	field . 	
B	1936.13	1936.67	Okay . 	
B	1939.52	1962.496	Yes , which it is cheaper in the long run as well . Um , th the shape you got trendy . I don't wanna big box with lots of things , you don't want a tiny sort of little thing either , because then you have got the repetitive strain injury no matter how many how much you try and make it simple , um 	
D	1939.81	1940.56	Mm-hmm . 	
A	1939.86	1940.14	Right . 	
C	1941.38	1941.75	Yeah . 	
D	1953.34	1953.66	Mm-hmm . 	
A	1954.73	1955.0	Mm-hmm . 	
D	1959.26	1959.62	Mm . 	
D	1962.61	1977.64	And we don't w I mean so many remote controls look absolutely identical , these long , brown things with the same coloured buttons all crammed in on the s the surface . We definitely an ob an obvious thing , a very simple thing is to get away from these brown rectangles , we don't want that . 	
B	1966.09	1966.76	They do . 	
C	1966.24	1966.56	Yeah . 	
B	1977.18	1978.75	Okay so we've got a flip-screen . 	
A	1977.87	1977.99	Okay . 	
B	1980.08	1980.888	Um 	
A	1982.82	2005.88	What I was thinking of a design which Nokia h uh came up with almost six or seven years back . Basically we have a flat one it it looks like a box , like a chocolate . That's very strenuous because your thumb is slightly up , so they came up with something like this , curled up , so here , and you don't have to you don't bend your thumb too much , so it's like uh you can say a banana shape kind of thing , curled up like a boat . 	
C	1991.51	1992.52	Yeah . 	
D	1995.5	1995.84	Mm-hmm . 	
D	2003.79	2005.52	Slightly curved , curved . 	
C	2005.14	2005.82	Yeah . 	
B	2005.98	2006.53	Okay . 	
A	2007.44	2011.69	G uh so what happens is you don't have to press your thumb too down like . 	
A	2012.49	2019.01	So it's already curled up so your thumb doesn't y yeah so we can have a s like you know moulded according to your 	
D	2013.17	2013.65	Mm . 	
B	2013.81	2015.63	'Cause it's kind of moulded to your hand anyway . 	
D	2015.87	2016.37	Mm . 	
C	2019.84	2020.13	Yeah . 	
A	2019.97	2023.59	the way you h hold of it's kind of semi-circular in the bottom , something like that . 	
B	2024.01	2024.51	Okay . 	
A	2024.82	2027.46	I wouldn't say exactly semi-circular but yeah smooth . 	
B	2026.4	2030.26	Can you look into the company logo ? 	
B	2031.5	2041.3	Um , things that are associated with the company in view to trying to incorporate that into the design of the product . I mean 	
A	2040.43	2041.23	Current . 	
B	2043.22	2058.75	for example , if it was a C_ or something like that , you could have it in a vague C_ shape that opens up kind of like a shell , or something , um something along those lines to be able to incorporate it quite 	
A	2051.16	2052.9	Mm-hmm . Mm-hmm . 	
D	2059.376	2060.97		
B	2060.4	2066.45	um obviously into the design , while also making it quite different from anything else that's there . 	
A	2067.28	2068.561	We could look in at that but 	
D	2067.8	2069.23	I mean look at the mobile . 	
C	2069.52	2069.9	Mm . 	
A	2069.81	2072.74	Mm . What we were talking is to make it more 	
A	2074.1	2083.68	rather than like sea-shells , logo could become as you could put a logo in the corner of uh the model , rather than you know , trying to make it like a sea shell or whatever you were ta telling like . 	
B	2083.41	2085.99	Well we need to think about how it's gonna look different . 	
D	2087.03	2121.21	I think that's that sounds a really attractive idea , I've not come across anything like that before , if it kind of yeah and that opens out into your flip-top . Then it's nice t to h you can make it lightweight plastic , nice to hold in the palm of the hand and just because you're having to actually insert in between the two covers , that's gonna take care of some of the repetitive strain injury trying p prevent a lot of that I would think . I think it's a really nice idea and plus you can get you know even though we're using plastic , you can still I mean think of the designs you can get in plastic , we can do a nice conch shell or scallop shell exterior . 	
A	2090.25	2090.98	A sea shell ? 	
C	2095.59	2096.08	Yeah . 	
A	2110.55	2111.72	Yeah we could look in at that . 	
B	2121.65	2138.671	Or you could do um different , like you get with mobile phones , different fascias . You could have different kind of casings . So you could have like psychedelic ones for younger people and sleek ones and 	
C	2127.45	2127.81	Mm . 	
D	2127.8	2128.25	Mm-hmm . 	
D	2130.72	2131.09	Yeah . 	
D	2133.2	2133.58	Mm-hmm . 	
D	2138.3	2155.53	Less chance of it being lost too , it's not like a chocolate brown lozenge that's gonna go down the sofa and people might want to put it on their mantelpiece or whatever as a ki if it looks attractive enough as a kind of ornament they don't not gonna lose it so much either . It's easier to bit nice to handle . 	
B	2142.98	2143.58	Yeah . 	
B	2153.25	2153.73	Mm . 	
A	2154.55	2161.63	Yeah maybe we could come at some say five , six des designs and then choose which are whichever appeals the most like , that could be the most common design . 	
B	2158.76	2159.24	Okay . 	
C	2159.39	2159.79	Yeah . 	
D	2159.41	2159.8	Mm-hmm . 	
B	2160.38	2160.83	Okay . 	
D	2161.98	2162.64	Okay . 	
B	2162.53	2162.91	Okay . 	
A	2162.83	2164.61	But we can like think of five , six designs . 	
B	2164.98	2167.76	Right , I think we have to round it up , um 	
D	2167.99	2181.32	Can I just quickly um go over the new project requirements so that I haven't missed anything . So it's no teletext , it's only for T_V_ and by implication video , our corporate image should be incorporated in the remote control , um something about Videoplus . 	
B	2168.85	2169.25	Sure . 	
A	2175.08	2175.33	Mm-hmm . 	
B	2182.36	2196.185	That was um in cutting down the number that was kinda separate that was cutting down the number of functions , making it simpler so instead of having lots of things you put in for date 	
D	2188.74	2189.3	Right . 	
D	2190.2	2190.93	Right . 	
D	2194.12	2200.912	Right , so when they press for programming you it comes up on the L_C_D_ , a reminder about using Videoplus ? So that they have a look at the guide and 	
D	2202.32	2206.65	Or was is this nothing to do with the project requirements , is this just that was an add-on feature ? 	
B	2206.707	2215.89	It's kinda takes the place of having a button to press for the date and having the button to press for the channel , things like that . Um it could be it c 	
D	2208.79	2209.12	Uh-huh . 	
D	2211.55	2211.94	Right . 	
D	2213.46	2218.07	Right , so it's kind of doing away with the programming feature ? Right . 	
B	2216.57	2226.02	It yes , it could be uh adv advertisement feature , um rather than design feature , you know , drawing attention to that . 	
C	2216.73	2217.01	Yeah . 	
B	2226.71	2235.57	And it also paid um lip service in the instruction manual , 'cause it's very simple so putting it down in words should be helpful . 	
D	2235.19	2241.93	Mm , and the rechargeable batteries . Was there anything else there that we in the new new project requirements ? 	
B	2237.11	2237.42	Yeah . 	
B	2239.128	2240.481	Um 	
A	2248.82	2249.953	Yeah . 	
B	2249.64	2256.75	We've got the buttons but I think we'll work through that with the design of it , um . 	
A	2252.76	2253.06	Yeah . 	
D	2255.75	2263.1	Mm-hmm . That's not at the moment a requirement , it's something we're looking at , what preference so it may come round to market research at some point to see what people would like . 	
B	2259.27	2260.84	Yes . Yes . 	
B	2261.99	2268.45	And we've talked about um there being an alarm or something , a beeping for being lost , um . 	
A	2265.43	2267.73	For detection , right . 	
C	2265.45	2266.33	Yeah . 	
B	2270.05	2283.84	Learning how to use it should be as simple as possible . But there aren't gonna be that func that many functions incorporated into it so it should be fine and the I the instruction manual , I don't know if we deal with that , um . 	
B	2285.95	2286.704	I think 	
B	2289.84	2294.14	Yep , and different from what's out there . Yep , I think that's us . 	
A	2290.3	2291.568	Yep , I think 	
D	2292.21	2292.73	Okay . 	
D	2294.55	2300.04	What would you specifically like marketing to look at before the next meeting ? Or shall I just sort of generally look at all the issues involved ? 	
A	2294.79	2295.02	True . 	
C	2295.26	2295.55	Okay . 	
B	2300.12	2303.75	I think you might get guidance , but um 	
B	2305.5	2305.64	I th 	
B	2307.17	2309.76	Instruction manuals , 'cause there tends to be a 	
D	2308.52	2308.85	Okay . 	
B	2311.6	2318.51	demonised thing , u um , they're everyone's got like a big pile of them , but no one really uses them . 	
D	2318.57	2319.14	Okay . 	
B	2319.32	2319.74	Um . 	
D	2322.73	2324.24	Whoops , questionnaire four . 	
A	2323.04	2324.11	Oops . We should f 	
B	2324.14	2325.97	Yes , right . Okay . 	
D	2325.3	2326.99	'Cause we're at lunchtime now I think . 	
A	2325.59	2326.8	I think it's time for us to 	
A	2329.28	2329.68	get back to 	
B	2330.87	2331.5	Right , okay . 	
B	2333.43	2337.39	I think you can email me , if there's any more questions . 	
B	2339.29	2341.97	Um and I'll be able to not answer them . 	
