Found 4 args.
Observation: TS3009b; Result size: 810; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
D	1547.4	1548.75	Even though they cost a little more . 	
D	1555.27	1556.42	Right . Right . 	
D	1563.61	1567.07	Like a ticker-tape . Which programme you are l watching or something . 	
B	1567.09	1568.647	Yeah , that's nice . 	
A	1567.81	1573.12	Those kind of things , uh because you also have those uh those program recognition for your V_ V_C_R_s . 	
A	1574.37	1581.04	And uh well if y if your remote picks that up also , you they can display which programme you're currently watching . 	
D	1574.79	1576.16	Yeah , right . Yeah right . 	
C	1575.29	1575.64	Yeah . 	
C	1580.71	1595.952	Yeah . So it it just signals the the different uh sig uh the different symbols on the screen you have , uh because if you change to s channel two you have two on the screen and two on your on your um on your L_C_D_ screen . 	
A	1587.47	1587.82	Yeah . 	
A	1593.2	1593.89	For example . 	
A	1595.04	1598.94	It it could be such a little uh th that you can click in and out and you and you have it . 	
B	1600.08	1603.539	Yeah , we should keep that simple too . It will 	
C	1602.26	1610.735	But should it uh really be uh clickable , uh or or just integrate inside to try to make it d more trendy . 	
A	1602.72	1602.91	Yeah . 	
D	1605.1	1613.77	No not clickable . Nah , no no no . Yeah , just at at the top . So when you s you sit like this you can can watch . I think it should be at the top . 	
A	1605.26	1606.01	Well maybe . 	
B	1606.15	1609.499	No , it should be uh integrated . I think 	
A	1612.8	1614.26	Yeah . Yeah . 	
B	1613.11	1622.066	Yeah , something like on um some radios in car . You Where it's , yeah , walking to Yeah . 	
D	1619.4	1621.52	Yeah right . It's a ticker-tape idea . 	
A	1619.95	1621.48	R_D_S_s or something . 	
C	1622.38	1630.24	But that's of course uh a bit more uh expensive than uh the basic uh calculator design , with the scrolling text and that kind of thing . 	
B	1630.34	1632.53	Wa Yeah . 	
D	1630.69	1632.416	Well it's just one script . 	
A	1631.01	1640.288	Well I think it's you got It just means it's a script that's uh keeps it uh rolling , and it's not uh That's five minutes off uh implementing time I think uh 	
D	1638.87	1643.27	Yeah , five minutes of ja ja for programming . So I don't think that's the issue . 	
B	1641.524	1642.161		
A	1641.73	1641.89	Yeah . 	
A	1643.32	1643.6	No . 	
C	1644.12	1644.46	Alright . 	
D	1644.71	1646.84	Alright , we go with the L_C_D_ screen ? 	
A	1646.66	1648.93	Uh well I think so , yes . Um 	
B	1647.919	1651.87	Yeah well we we we still need to know how much that will cost . 	
D	1648.19	1648.38	'Kay . 	
D	1652.05	1654.784	Right , I don't know if I can find that , but 	
A	1653.42	1655.7	We're g No but we're we'll have to look into that . 	
B	1654.92	1658.67	Or maybe you will get that information uh Yeah . 	
D	1657.22	1658.42	Next time . Yeah right . 	
A	1657.35	1671.904	Um we can use this board again , I think . Uh we can put some um decisions about um the controls we want , th the issue . Where is my presentation ? Uh 	
D	1671.93	1673.37	Yeah , I understand what you're saying . 	
A	1673.968	1674.468		
A	1675.43	1676.142	Uh 	
D	1678.2	1680.8	We should have a general idea of how it's gonna look . 	
A	1683.14	1683.609	Well 	
A	1684.58	1692.49	I mean we're all here now , I think . These I've already given you . So we have to decide on the different remote control functions . 	
D	1694.7	1694.9	Right . 	
A	1694.74	1698.95	So we want to have a small L_C_D_ screen that's special . 	
D	1697.9	1698.59	At the top . 	
C	1700.55	1707.26	Shouldn't we start with the most important parts ? The L_C_D_ screen alright but we should start with the power button ? Uh 	
B	1701.76	1703.68	At the top or at the bottom ? 	
A	1702.05	1702.42	Yes . 	
D	1704.37	1706.027	I think the top is more uh 	
A	1706.89	1707.13	Yeah . 	
D	1707.81	1710.99	When you s How do you zap ? You just sit in your chair ? 	
B	1707.87	1708.635	Yeah but 	
A	1709.788	1710.458		
A	1711.429	1713.94		
C	1711.79	1712.0	Huh ? 	
D	1712.36	1712.95	With the remote ? 	
B	1712.37	1721.304	Yeah but with with the L_C_D_ screen on the top it gets a bit unnatural . 'Cause most remotes have some space left at the bottom . 	
A	1714.8	1715.99	That thing is terrible . 	
D	1720.85	1724.59	Yeah but that's where your hand ball might be . Yeah , I dunno . 	
A	1722.99	1723.449	Uh 	
B	1723.9	1725.5	Yeah , no Mm . 	
C	1725.92	1726.963	And then uh 	
D	1726.67	1728.832	We'll draw two , and then we'll see uh 	
C	1728.83	1732.689	Maybe we should uh centralise the discussion here . I dunno what uh you were talking about but 	
D	1731.88	1741.11	No Um he thinks Yeah , right . He thinks it's better to put the L_C_D_ at the bottom , and I think it's better at the top . 	
C	1734.019	1735.83	we are busy with something . 	
C	1741.49	1743.12	Uh-huh . Why do you think it's better at the bottom ? 	
A	1741.89	1742.429	Well 	
B	1744.2	1754.26	Uh well because most uh remotes have um some space left at the bottom , and that way you can keep the shape recognisable for everybody . I c 	
D	1752.04	1752.758	But your 	
C	1753.6	1759.31	But you just can put uh the the the the the whole interface a bit down , so that there's room for the for the interface . 	
D	1757.14	1765.888	Yeah . The the ticker The L_C_D_ is like like small . It's it's wide . It's not not high . But 	
B	1757.76	1760.414	Well I d I think that's that's ugly but 	
C	1763.06	1763.44	Uh-huh . 	
B	1764.613	1766.48	I th 	
A	1765.0	1777.26	Well I th I think Mike Mike has a point , because um when when uh when I use a remote I l I hate the buttons but buttons at the at the bottom . So and and I I like to use the ones 	
C	1765.16	1767.14	And and we can 	
B	1767.29	1770.19	Yeah . Power button always Yeah . 	
C	1773.76	1774.11	Bottom . 	
B	1774.1	1774.29	Yeah . 	
B	1775.59	1779.41	Yeah , y you gotta zap like this or you want to Yeah . 	
A	1778.48	1782.3	on the top . So when I u when I have to have an L_C_D_ s scr window 	
D	1778.97	1779.916	Yeah right . But 	
C	1780.74	1784.92	Well that's a bit exaggerated . Well , I agree with you . 	
D	1781.29	1787.11	We're making a remote with with a few functions you know . We 	
C	1786.47	1793.16	It's it's also more recognisable . It looks more like a calculator to people , if you have the l the the 	
D	1793.39	1794.26		
A	1794.2	1802.572	Yes but we we we we don't want that . We don't want them to look like a calculator . We want to look it like our original but familiar 	
C	1794.98	1796.365	the thing on top . 	
B	1796.21	1799.98	Yeah you don't want You want uh Yeah it it it must be a remote . 	
C	1801.52	1811.28	Yeah w well , but uh you don't have to throw uh um important aspe important aspect like familiarity uh completely away , uh because I think it's uh 	
B	1802.68	1803.22	Yeah . 	
D	1805.73	1807.893	High-tech . 	
A	1806.818	1808.22	Yea 	
D	1809.664	1809.984		
A	1810.17	1814.525	Maybe a bic uh better uh white uh We White ? 	
C	1814.1	1816.53	I think it's still important to have it at the top , because it's uh 	
D	1814.19	1814.52	Width . 	
A	1815.04	1818.14	Width . Uh format yeah format ? Line width ? Width ? 	
D	1817.904	1822.62	Th that's not a problem . When I draw here it Oh . Huh ? 	
C	1818.58	1819.6	it's more familiar that way . 	
A	1819.88	1820.12	Yeah ? 	
B	1821.934	1822.318		
A	1823.56	1826.954	It's a bit off . Well . 	
D	1824.3	1824.91	Yeah , it's off . 	
C	1825.055	1826.71	A little a little bit . 	
D	1826.304	1829.924	It it needs to be calibrated again . Well 	
A	1828.05	1830.735	Well uh let's uh talk about that later uh 	
C	1828.805	1832.45	Maybe you should another pen . Maybe that's uh better . 	
B	1830.186	1830.722		
C	1833.258	1836.44	You e you only have one pen for that screen . Yeah . 	
D	1833.31	1833.55	Where ? 	
D	1834.838	1839.793	Alright , we have to make a decision now , because we don't have much time . Um 	
A	1834.97	1835.84	It's special pen . 	
A	1837.81	1839.11	Yeah . No . 	
D	1841.24	1849.67	I think we have uh a few functions , and we can put uh the L_C_D_ above it , and still have lots of room at the bottom , where you can put your hand . 	
C	1848.4	1849.66	Yeah . I I agree . 	
A	1850.04	1851.78	I think it should be at the button , bottom . 	
C	1852.36	1855.453	Well I'm the I I'm the designer , so um 	
B	1852.39	1857.52	At the bottom ? In a few minutes Oh yeah , oh yeah , I totally agree . Yeah . 	
A	1852.78	1854.32	Bottom . The L_C_D_ . 	
D	1854.82	1855.24	At the bot 	
A	1856.04	1856.35	Yeah . 	
D	1856.62	1857.137	So 	
D	1858.13	1860.853	We are two uh V_S_ two . 	
B	1859.486	1860.29		
A	1859.82	1867.42	Well but uh what what if we we first decide the different functions , and then look at the design . Because we have to decide this . 	
B	1861.9	1863.403	He's the boss . 	
C	1864.13	1864.45	Yeah . 	
D	1864.48	1865.4	Right . Great . 	
C	1865.39	1873.01	Uh we uh we were busy with that . Uh yeah we should uh summon the the different uh aspects of the thing . So , we have the power button . 	
A	1869.32	1869.61	Yeah . 	
D	1872.58	1879.744	And moreover I think that you two should be uh come to consensus about the L_C_D_ s . It's uh your it's your job . 	
A	1877.23	1877.61	Yes . 	
C	1879.31	1881.38	Yeah of course . Uh it's uh . Yeah . W wh 	
A	1879.359	1882.9	Well we have a power button . Guys ? 	
B	1880.54	1884.551	No it's our job . For all of us I think . 	
C	1882.7	1886.69	While you have to agree , I can say it's like this and you must agree . Yeah . 	
D	1883.69	1884.18	Yeah , right . 	
A	1885.43	1890.72	Guys ? We have a power button , setting buttons , L_C_D_ window , the number buttons 	
D	1885.89	1887.07	Alright , let's keep it central . 	
B	1888.871	1891.04	The ten numbers ? Yeah ? 	
C	1891.47	1892.1	Channel , yeah . 	
A	1892.47	1892.672	Uh 	
B	1894.14	1894.69	Volume ? 	
C	1894.99	1895.67	Volume control . 	
A	1895.8	1896.3	Yes . 	
C	1898.99	1899.893	Um 	
D	1902.01	1902.68	Mm . 	
A	1902.28	1906.26	Uh the mute button . I h love that one . 	
C	1902.32	1904.48	Well let's look at your uh design . Uh 	
D	1906.56	1907.263		
C	1908.08	1908.53	Uh-huh . 	
B	1909.68	1913.92	I think we we should use something like this um to um 	
B	1915.31	1919.57	The the channel up and channel down button ? Yeah , in circle , you know ? 	
A	1917.56	1917.8	Yes . 	
A	1919.52	1922.27	Yeah . Yeah yeah yeah . Well that's that's also design . 	
B	1921.07	1923.96	And and a volume control also in it . 	
A	1923.41	1923.87	Yes . 	
D	1925.88	1926.2	Right . 	
A	1926.16	1927.756	Um 	
C	1927.366	1934.129	Yeah . But th th on this remote th these controls are for something else , a D_V_D_ player or something . So 	
A	1928.85	1929.51	Well h ho 	
A	1932.21	1934.896	Yes . Yes . They are for some uh video uh 	
B	1932.94	1936.8	Yes , as I already said , we could drop some of these buttons . 	
D	1936.07	1941.89	You should put that uh power button , channel and volume should have the most uh importance . 	
B	1942.23	1942.64	Yeah . 	
B	1944.11	1947.25	I think these should be in one big circle in the middle . 	
D	1947.2	1948.88	Yeah , but what he said about R_S_I_ 	
D	1950.12	1971.29	was t kinda true . When when you uh put them all in the same place , the most used buttons , you're doing the same thing all the time , and that's just what R_S_I_'s all about . So it might be smarter to put them a little more away from each other . 	
A	1959.203	1960.978		
A	1970.03	1970.39	Apart . 	
A	1972.55	1978.75	So people have to move their hand . And they get less uh complaints of R_S_I_ . 	
C	1978.73	1986.69	Yeah , it's it's also not good to completely stay in one position constantly with one hand . Y Yeah . It's good to move uh from time to time . Yeah . 	
A	1981.079	1981.643		
A	1982.45	1985.91	That's what I always do , because all my i important buttons are the same place . 	
B	1983.074	1983.61		
B	1986.77	1992.21	Yeah but people don't like it when their buttons are all over the place . They they need to be centred . 	
D	1986.94	1987.587	Um 	
A	1987.08	1987.44	Yes ? 	
C	1990.96	1993.76	No but now y W would we have to choose a 	
A	1991.07	1991.794	Well not 	
D	1994.65	2012.62	Frequency of uh button use . Um channels are uh most uh is most used within the hour . You can see . So the the channel uh channel buttons should be far far apart , I think , up and down . 	
C	1995.16	1995.73	way in middle ? 	
A	1996.5	1996.8	Yes . 	
C	1997.392	1998.224		
B	2002.795	2004.05	Volume hardly . 	
A	2002.88	2003.2	Uh-huh . 	
C	2006.924	2009.71	Mm-hmm . 	
B	2012.42	2013.36	No I don't think . 	
C	2012.884	2014.69	Oh . Far apart ? 	
A	2013.95	2015.65	Up and down far apart from each other ? 	
D	2015.51	2018.73	You thinking uh about R_S_I_ ? 	
B	2018.06	2018.648	Yeah but 	
B	2019.71	2022.097	Yeah but No . 	
A	2019.81	2023.183	Well not too much . 	
D	2019.95	2023.712	Y look at uh look at the frequency . Nei not too much , but 	
C	2021.312	2023.866		
B	2024.912	2028.336	The other the other two uh frustrations are far more important . So 	
C	2029.2	2036.93	I think you can have the two buttons of up and down close together , but you don't have uh have to have volume control and and zapping button close together . 	
A	2034.6	2048.96	Well for example the power button , you can If someone is constantly z zapping , it's not going to miss , that it that the power button is not right beside it . Because I have someone But the buttons is way . So that one can be put away . 	
B	2037.07	2039.153	Well they are used four times an hour , so 	
D	2045.13	2048.056	Nei nei nei n I I totally agree . But just 	
D	2049.14	2049.93	Yeah . Right . 	
D	2051.11	2052.43	Yeah . I agree . 	
A	2051.83	2054.578	The power button can uh be uh uh 	
B	2054.13	2057.672	Power bu button should be left at the top . 	
A	2055.583	2056.051		
A	2056.9	2061.248	Yes . Oh man , five minutes . 	
D	2056.9	2058.23	And should and should be red . 	
C	2057.98	2058.46	Yeah . 	
A	2062.39	2066.17	Yeah , well five minutes left . Yep . 	
D	2063.08	2065.37	Right , just make some decisions . 	
D	2066.34	2068.347	The most important things we have to uh 	
A	2068.2	2070.59	Um how are we going to do it with those numbers ? 	
C	2069.5	2079.3	C c can you make you make We can use uh the drawing board now , I think . Uh it it doesn't work well but But it it would be pretty pretty uh nice if we could just draw a simple thing . 	
A	2075.01	2075.74	Well I have it here . 	
D	2078.82	2085.37	I do think you have to keep you have to keep it central now . Just uh you decide that , you decide that , and ready . 	
A	2079.1	2082.23	Yeah well that's going to take too too much time . Yes . 	
B	2081.65	2082.49	Mm . Yeah . 	
C	2083.63	2084.97	Mm . Alright . 	
A	2084.22	2084.64	Yes . 	
A	2086.34	2099.28	Well the L_C_D_ . Um you are Industrial , you are User Interface . So I think it's going to go to Mike . But you will have to make consensus with . Well 	
B	2094.81	2095.245		
D	2094.98	2095.32	Yeah . 	
B	2100.84	2104.386	Well consensus , um We we can put it in the middle , so 	
A	2101.82	2105.45	Well it's a bit hard , because we are going to be uh individually . That's a bit uh 	
D	2102.24	2106.64	Nei . We're No We're deciding now , so 	
A	2106.12	2106.52	Yes . 	
D	2108.51	2109.13	Top or bottom ? 	
C	2109.77	2118.336	Well uh yeah I I still think it's it's quite important though to uh to have it at the top , so Yeah . You say familiarity isn't important but 	
A	2113.32	2113.92	Yes it is . 	
A	2118.28	2123.36	Well what if we're going to now decide about the functions , and the design comes into the next round ? 	
D	2125.1	2125.46	Okay . 	
A	2125.52	2128.0	Plus the d th the design round is still to come huh ? 	
C	2126.06	2126.69	Yeah d 	
D	2128.11	2129.09	Yeah , right . Okay . 	
C	2128.16	2128.55	Yeah . 	
B	2129.02	2129.31	Alright . 	
A	2129.27	2143.68	Alright these functions . The number f Well yes , that's alright . W the number function . Are we going to uh do it like uh on Mike's screen with uh one button that says I'm going to do a t two number digital ? 	
C	2130.3	2134.37	As we we we we agreed , we do have a L_C_D_ . So that's 	
D	2134.0	2134.94	Yeah , okay . 	
C	2135.42	2136.42	that's enough . Yeah . 	
B	2144.08	2144.57	No . 	
A	2145.65	2146.49	How do you want it to do then ? 	
C	2147.21	2149.89	There's one two three four five six six seven eight nine zero . 	
B	2147.33	2150.35	Well just when you push a one one and 	
A	2148.28	2152.6	It it has to r recognise one as there could still come more . 	
B	2153.15	2162.45	No , if you On most T_V_s if you uh press two numbers shortly after each other , d it Yeah . Yeah . Yeah . 	
C	2154.24	2155.504	Oh , like that . Um 	
A	2158.77	2159.16	Yes . 	
C	2159.26	2163.49	They'd recognise it . Th that's the most That that's very easy . Yeah . 	
A	2160.26	2161.63	Alright so no button for that . 	
D	2162.53	2162.89	No . 	
A	2164.75	2169.87	Okay uh anyone any uh oth other functionalities of our uh remote ? 	
C	2170.15	2172.69	I think these are the the most important functions . 	
D	2172.17	2173.7	Do you still have the pictures over there ? 	
B	2174.03	2174.31	Yeah . 	
A	2174.66	2175.148	So 	
D	2181.31	2182.07	Yeah , that's about it . 	
D	2185.02	2194.241	You do need the uh multi Or did uh No , like this one . You do need them ? Yeah , I know . But are we 	
A	2191.54	2193.496	No , we'd uh just said we didn't uh 	
B	2193.094	2193.63		
D	2195.12	2197.84	Alright , alright uh Now okay . 	
A	2195.157	2196.992	Well uh 	
A	2198.256	2209.19	Um well because we can't integrate it with any other uh remotes , all those buttons on those pictures are uh irrelevant . So just for a television is that all we need ? 	
D	2206.39	2206.67	Right . 	
D	2210.17	2211.66	Yeah , it's most useable this way . 	
C	2213.491	2214.99	basic function . 	
B	2214.09	2214.61	Yeah . 	
A	2215.19	2221.44	Teletext is gone . So all those buttons that ar are to do with teletext Oh screen placing . 	
D	2219.584	2219.856		
A	2222.71	2224.608	We'll have uh those uh buttons about uh 	
D	2225.52	2225.728		
A	2226.14	2236.27	And uh the two important ones we're l f forgetting . Uh there's um screen . You can make it wider and less wide . And the button that you can go to A_V_ for your video . 	
D	2232.04	2232.39	Yeah . 	
D	2236.49	2239.91	Right . I do think we have to put that underneath a clip . 	
C	2237.53	2238.17	Oh yeah . 	
A	2240.64	2242.81	Those two ? But it's just two , and we make a clip ? 	
C	2241.88	2245.337	Uh just two just two under uh under uh 	
D	2242.17	2242.974		
A	2244.24	2245.57	Th that's a bit uh waste . 	
B	2244.71	2248.83	We we can make make uh a little row of like four buttons down here . 	
A	2248.63	2249.04	Yes . 	
D	2249.27	2250.13	Yeah . Okay , right . 	
C	2250.08	2251.263	I I think uh 	
A	2250.18	2254.256	Or at the top . Your L_C_D_ screen is going to go . 	
B	2252.83	2254.93	Or at Yeah alright then . 	
C	2253.5	2264.416	But you you can put uh two or three buttons under uh another section . Uh that's that's too complicated . You can just put it somewhere They they aren't used much , not as much as those other , so you can put it somewhere 	
A	2258.66	2259.08	Yes . 	
A	2260.41	2260.63	Yeah 	
B	2263.46	2266.89	Oh , they can be small or round like buttons . 	
C	2265.45	2270.74	Yeah s bit smaller and s Well uh and and I think more at the bottom . Yeah . 	
C	2273.45	2277.97	Yeah or at the top , yeah . What do you think uh those those buttons ? Above or down ? 	
A	2277.05	2280.9	Well I think they should in an in an isolated part of the remote . 	
C	2280.96	2286.74	And w where ? Well we design it later . We have it , and we design later where everything goes . Yeah . 	
A	2284.53	2288.696	Yes ? Yes . Yes . Well any other uh 	
D	2289.73	2293.312	Well if you you take those th If you 	
B	2290.71	2291.87	Why go to video ? 	
A	2292.83	2298.76	Go to video , that's always on your remote control . To A_V_ uh to A_V_ A_V_ A_V_ . 	
D	2295.22	2300.416	Yeah , but you can z you can zap t you can you can zap to the video channel from zero to uh 	
C	2297.17	2298.31	The the video channel uh ? 	
B	2299.22	2300.75	That's just zero . Yeah . 	
A	2301.65	2303.36	Well l n no not at not at my remote . 	
C	2301.76	2306.34	No no not always . Ze yeah zero is a different channel than uh the the video channel . 	
B	2303.486	2304.123		
A	2304.96	2305.25	Yeah . 	
B	2305.31	2307.538	Yeah , but you can can zap down 	
D	2306.46	2309.18	Yeah , but when you zap down zero you get to A_V_ . 	
A	2308.38	2308.81	Yes . 	
B	2309.55	2310.61	Yes , I think th 	
A	2309.97	2313.521	I don't . I go to ninety-nine . 	
B	2312.26	2314.88	No , then you press ninety nine . I think go to video is 	
D	2312.3	2314.92	Ah uh well whatever , . 	
B	2316.09	2317.683	an irrelevant button , but 	
A	2316.1	2317.96	Th that's the button uh No . 	
C	2317.8	2332.23	But it's easy to go If you are at uh at channel uh fifty five and you want to uh go immediately to the video channel , you do you have to push a to to get below zero . It's more easy to get to uh where the specific uh video channel button . 	
A	2327.43	2333.613	No you can ch push zero . Yeah . Yeah , I I think that one button is uh I use it uh 	
D	2333.92	2345.504	Yeah , but if we're choosing to uh incorporate these buttons , you have to have uh channel setting , if you wa if you have a new T_V_ . You have to set the channels . Right all th these uh different buttons you have to 	
B	2334.186	2334.822		
A	2341.89	2342.14	Yeah ? 	
A	2345.16	2348.65	These buttons , I don't have buttons for channel setting uh especially on my remote . 	
D	2348.98	2350.224	Ah , I do . 	
C	2349.17	2355.73	Yeah well uh d different screen settings a Yeah , sk Yeah y you you you you have screen width . 	
A	2349.8	2354.02	It's it's incorporated with p m plus and down , uh those 	
B	2350.05	2351.63	Yeah well y you must have . 	
B	2354.22	2362.304	Yeah you yeah you have one one button from s set frequency o or something , and then with plus and min minus you can uh adjust the uh 	
A	2358.372	2358.841		
D	2361.43	2364.7	Right . That's the only one we put uh in there . 	
A	2366.46	2368.67	So we still have one uh four ? 	
D	2368.99	2372.09	For a screen uh fu uh channel setting . 	
A	2371.02	2372.1	Ch ch 	
C	2372.94	2377.01	Yeah to uh oh yeah of course to configure the programme the Yeah . 	
D	2374.84	2375.81	Programme , right . 	
A	2375.71	2384.27	Okay . Oh the Okay button ? Oh you always have in the centre an Okay button , for your menu . Menu button . 	
D	2378.92	2379.614	Uh 	
C	2382.04	2382.46	Yeah . 	
B	2382.11	2382.77	Yeah , alright . 	
C	2385.24	2393.34	You should Yeah . I think that's important . Uh And and the settings to change the brightness the settings to change the brightness and the contrast . 	
A	2387.85	2392.248	Channel , setting , menu . We have to go . 	
D	2392.029	2393.469		
A	2394.5	2394.95	Okay . 	
C	2394.87	2395.53	Channel , yeah . 	
D	2396.784	2398.257		
A	2396.91	2398.67	So um Save . 	
C	2398.0	2398.31	Chief ? 	
C	2400.28	2400.69	Chief ? 	
A	2401.14	2401.9	Yes see . 	
C	2402.08	2404.929	Th the menu menu button is also important . Then you can uh 	
A	2404.16	2405.16	Yes I have put it in . 	
C	2405.81	2409.87	Where ? I don't see it . Oh Menu , alright . 	
A	2408.48	2408.82	Here . 	
A	2409.872	2410.724		
B	2410.0	2415.15	I think things like uh contrast and brightness should be um in the menu , yeah . 	
C	2413.82	2423.64	In the menu . And you can uh then adjust it with the zapping buttons or something . Because uh the zapping buttons aren't used then if you are in the menu . Yeah . Or the volume , yeah . 	
B	2419.22	2420.021	Yeah , the 	
A	2419.94	2420.31	Alright . 	
B	2420.85	2422.52	Or the volume or something like that . 	
A	2422.16	2430.026	Guys ? We're going to uh go to our uh rooms , and uh we'll have to decide s things on our own I think . So 	
B	2426.36	2427.11	Your pen . 	
D	2427.46	2428.97	Ah . Great . 	
C	2429.45	2429.96	Yes chief . 	
A	2430.704	2431.424		
D	2432.2	2432.67	Alright . 	
B	2433.35	2435.67	I thought we'd uh lunch uh right now , or not ? 	
A	2433.66	2437.772	Well see you uh W w we have lunchtime , by the way , now uh so uh 	
C	2434.28	2435.79	Yeah this is this is your thing . 	
D	2436.48	2438.45	Ah . Okay . 	
B	2436.64	2437.8	Yeah , lunch break . 	
C	2437.88	2443.264	I am hungry . 	
A	2438.88	2439.49	Lunch . 	
D	2439.632	2442.609	Get into my belly . 	
A	2442.71	2450.645	Ah . We didn't exactly do everything but So 	
B	2445.957	2448.201		
C	2448.08	2449.707	See you later mate . 	
